"France"-properNoun-fr "Francia"-properNoun-es
"La Havane"-properNoun-fr "La Habana"-properNoun-es
"mais"-coordinatingConjunction-fr "sino"-coordinatingConjunction-es
"mais"-coordinatingConjunction-fr "mas"-coordinatingConjunction-es
"mais"-coordinatingConjunction-fr "pero"-coordinatingConjunction-es
"Roubaix"-properNoun-fr "Roubaix"-properNoun-es
"proverbe"-noun-fr "proverbio"-noun-es
"proverbe"-noun-fr "refrán"-noun-es
"adopter"-verb-fr "amoldar"-verb-es
"adopter"-verb-fr "adoptar"-verb-es
"Veiga"-properNoun-fr "Veiga"-properNoun-es
"Candy-Orio-Isabel"-properNoun-fr "Candy-Orio-Isabel"-properNoun-es
"Ayastui"-properNoun-fr "Ayastui"-properNoun-es
"Renaissance"-properNoun-fr "Renacimiento"-properNoun-es
"bilatéral"-adjective-fr "bilateral"-adjective-es
"Freddy"-properNoun-fr "Freddy"-properNoun-es
"museler"-verb-fr "amordazar"-verb-es
"Elorza"-properNoun-fr "Elorza"-properNoun-es
"Luis"-properNoun-fr "Luis"-properNoun-es
"Mastercajas"-properNoun-fr "Mastercajas"-properNoun-es
"frayeur"-noun-fr "susto"-noun-es
"Grischa"-properNoun-fr "Grischa"-properNoun-es
"affecté"-adjective-fr "afectado"-adjective-es
"Yémen"-properNoun-fr "Yemen"-properNoun-es
"Hansen"-properNoun-fr "Hansen"-properNoun-es
"Saiz"-properNoun-fr "Saiz"-properNoun-es
"léthargie"-noun-fr "letargo"-noun-es
"isolationniste"-adjective-fr "aislacionista"-adjective-es
"Nouvelle-Guinée"-properNoun-fr "Nueva Guinea"-properNoun-es
"salle"-noun-fr "sala"-noun-es
"pyramide Carstensz"-properNoun-fr "Pirámide de Carstensz"-properNoun-es
"neige"-noun-fr "nieve"-noun-es
"virginité"-noun-fr "virginidad"-noun-es
"dépressurisation"-noun-fr "despresurización"-noun-es
"cuvette"-noun-fr "cubeta"-noun-es
"irresponsable"-adjective-fr "irresponsable"-adjective-es
"préméditation"-noun-fr "premeditación"-noun-es
"chevelure"-noun-fr "cabellera"-noun-es
"chevelure"-noun-fr "melena"-noun-es
"Anais"-properNoun-fr "Anais"-properNoun-es
"fréter"-verb-fr "fletar"-verb-es
"vider"-verb-fr "vaciar"-verb-es
"vider"-verb-fr "despejar"-verb-es
"Tarantino"-properNoun-fr "Tarantino"-properNoun-es
"Miami"-properNoun-fr "Miami"-properNoun-es
"macro"-noun-fr "macro"-noun-es
"anti-mouvement"-noun-fr "anti-movimiento"-noun-es
"voltage"-noun-fr "voltaje"-noun-es
"pouls"-noun-fr "pulso"-noun-es
"habitation à loyer modéré"-noun-fr "vivienda de protección oficial"-noun-es
"immergé"-adjective-fr "inmerso"-adjective-es
"fréquenter"-verb-fr "frecuentar"-verb-es
"suspecter"-verb-fr "sospechar"-verb-es
"Játiva"-properNoun-fr "Xàtiva"-properNoun-es
"Játiva"-properNoun-fr "Játiva"-properNoun-es
"Julen"-properNoun-fr "Julen"-properNoun-es
"ramification"-noun-fr "ramificación"-noun-es
"Rene"-properNoun-fr "Rene"-properNoun-es
"foulard"-noun-fr "foulard"-noun-es
"foulard"-noun-fr "fular"-noun-es
"prison"-noun-fr "prisión"-noun-es
"prison"-noun-fr "cárcel"-noun-es
"pyjama"-noun-fr "pijama"-noun-es
"Amalthée"-properNoun-fr "Amaltea"-properNoun-es
"suisse"-noun-fr "suizo"-noun-es
"célèbre"-adjective-fr "célebre"-adjective-es
"lot"-noun-fr "lote"-noun-es
"Nord"-properNoun-fr "Norte"-properNoun-es
"enivrer"-verb-fr "emborrachar"-verb-es
"enivrer"-verb-fr "embriagar"-verb-es
"flacon"-noun-fr "frasco"-noun-es
"Sagrera"-properNoun-fr "Sagrera"-properNoun-es
"credigazte"-properNoun-fr "credigazte"-properNoun-es
"Lumix"-properNoun-fr "Lumix"-properNoun-es
"Démocrite"-properNoun-fr "Demócrito"-properNoun-es
"intuition"-noun-fr "intuición"-noun-es
"Numidie"-properNoun-fr "Numidia"-properNoun-es
"réparer"-verb-fr "reparar"-verb-es
"maille"-noun-fr "malla"-noun-es
"maille"-noun-fr "punto"-noun-es
"coup"-noun-fr "golpe"-noun-es
"coup"-noun-fr "toque"-noun-es
"coup"-noun-fr "latigazo"-noun-es
"coup"-noun-fr "jugada"-noun-es
"coup"-noun-fr "disparo"-noun-es
"pêche"-noun-fr "pesca"-noun-es
"euskadirratia"-properNoun-fr "euskadirratia"-properNoun-es
"Agaj"-properNoun-fr "Agaj"-properNoun-es
"corbeille"-noun-fr "cesto"-noun-es
"corbeille"-noun-fr "cesta"-noun-es
"Diana"-properNoun-fr "Diana"-properNoun-es
"faire un bras de fer"-verb-fr "echar pulso"-verb-es
"valeur industrielle"-noun-fr "valor industrial"-noun-es
"inflation"-noun-fr "inflación"-noun-es
"bénéfice sujet à la fiscalité"-noun-fr "ganancia sujeta a tributación"-noun-es
"communautaire"-adjective-fr "comunitario"-adjective-es
"travailleur indépendant"-noun-fr "trabajador autónomo"-noun-es
"adjoint"-noun-fr "adjunto"-noun-es
"réaction"-noun-fr "reacción"-noun-es
"jeune"-adjective-fr "joven"-adjective-es
"savoir d'où vient le vent"-verb-fr "arrimar al sol que más calienta"-verb-es
"asymétrique"-adjective-fr "asimétrico"-adjective-es
"revue"-noun-fr "revista"-noun-es
"cinéaste"-noun-fr "cineasta"-noun-es
"écart"-noun-fr "separación"-noun-es
"Tour d'Espagne"-properNoun-fr "Vuelta a España"-properNoun-es
"Batura Mobile Solutions"-properNoun-fr "Batura Mobile Solutions"-properNoun-es
"Enée"-properNoun-fr "Eneas"-properNoun-es
"compression"-noun-fr "compresión"-noun-es
"blanc"-adjective-fr "blanco"-adjective-es
"Nil Blanc"-properNoun-fr "Nilo Blanco"-properNoun-es
"Numance"-properNoun-fr "Numancia"-properNoun-es
"apprendre"-verb-fr "enterar"-verb-es
"apprendre"-verb-fr "aprender"-verb-es
"globe"-noun-fr "globo"-noun-es
"viral"-adjective-fr "viral"-adjective-es
"Laguiole"-properNoun-fr "Laguiole"-properNoun-es
"soupçon"-noun-fr "sospecha"-noun-es
"antipersonnel"-adjective-fr "antipersonal"-adjective-es
"antipersonnel"-adjective-fr "antipersona"-adjective-es
"radiographie"-noun-fr "radiografía"-noun-es
"à ce propos"-adverb-fr "al respecto"-adverb-es
"musée"-noun-fr "museo"-noun-es
"transgression"-noun-fr "trasgresión"-noun-es
"transgression"-noun-fr "transgresión"-noun-es
"abominable"-adjective-fr "abominable"-adjective-es
"plan"-noun-fr "plano"-noun-es
"plan"-noun-fr "plan"-noun-es
"perdre"-verb-fr "perder"-verb-es
"animosité"-noun-fr "aversión"-noun-es
"exagérer"-verb-fr "exagerar"-verb-es
"gris"-adjective-fr "gris"-adjective-es
"inciser"-verb-fr "cortar"-verb-es
"minerai"-noun-fr "mineral"-noun-es
"Tito"-properNoun-fr "Tito"-properNoun-es
"Aggiano"-properNoun-fr "Aggiano"-properNoun-es
"document"-noun-fr "documento"-noun-es
"ornement"-noun-fr "decoración"-noun-es
"ornement"-noun-fr "adorno"-noun-es
"Aloña"-properNoun-fr "Aloña"-properNoun-es
"mer du Japon"-properNoun-fr "Mar de Japón"-properNoun-es
"mer du Nord"-properNoun-fr "Mar del Norte"-properNoun-es
"aérodrome"-noun-fr "aeródromo"-noun-es
"intempérie"-noun-fr "intemperie"-noun-es
"Montparnasse"-properNoun-fr "Montparnasse"-properNoun-es
"prévarication"-noun-fr "prevaricación"-noun-es
"masquer"-verb-fr "enmascarar"-verb-es
"multidisciplinaire"-adjective-fr "multidisciplinar"-adjective-es
"multidisciplinaire"-adjective-fr "multidisciplinario"-adjective-es
"boue"-noun-fr "lodo"-noun-es
"rétablir"-verb-fr "restablecer"-verb-es
"croissant"-adjective-fr "creciente"-adjective-es
"arraché"-noun-fr "arranque"-noun-es
"compagnie d'assurances"-noun-fr "entidad aseguradora"-noun-es
"compagnie d'assurances"-noun-fr "entidad de seguros"-noun-es
"Îles Turques-et-Caïques"-properNoun-fr "Islas Turcas y Caicos"-properNoun-es
"Singles"-properNoun-fr "Singles"-properNoun-es
"Clarke"-properNoun-fr "Clarke"-properNoun-es
"Jerónimo"-properNoun-fr "Jerónimo"-properNoun-es
"cannibalisation"-noun-fr "canibalización"-noun-es
"drôle"-adjective-fr "gracioso"-adjective-es
"trop"-adverb-fr "demasiado"-adverb-es
"haussier"-adjective-fr "alcista"-adjective-es
"oxygène"-noun-fr "oxígeno"-noun-es
"diligence"-noun-fr "diligencia"-noun-es
"Xénophon"-properNoun-fr "Jenofonte"-properNoun-es
"titulaire"-noun-fr "titular"-noun-es
"intuitif"-adjective-fr "intuitivo"-adjective-es
"Ramón"-properNoun-fr "Ramón"-properNoun-es
"troublant"-adjective-fr "inquietante"-adjective-es
"effrayant"-adjective-fr "espantoso"-adjective-es
"émerger"-verb-fr "emerger"-verb-es
"Colomer"-properNoun-fr "Colomer"-properNoun-es
"égaliser"-verb-fr "empatar"-verb-es
"Takeo"-properNoun-fr "Takeo"-properNoun-es
"amarrer"-verb-fr "amarrar"-verb-es
"Eure"-properNoun-fr "Eure"-properNoun-es
"conjugaison"-noun-fr "conjugación"-noun-es
"batteur"-noun-fr "batidora"-noun-es
"voler"-verb-fr "robar"-verb-es
"voler"-verb-fr "volar"-verb-es
"matérialisation"-noun-fr "materialización"-noun-es
"boîte"-noun-fr "caja"-noun-es
"boîte"-noun-fr "discoteca"-noun-es
"tracer"-verb-fr "trazar"-verb-es
"Figaro"-properNoun-fr "Figaro"-properNoun-es
"Iniesta"-properNoun-fr "Iniesta"-properNoun-es
"robinet"-noun-fr "grifo"-noun-es
"quereller"-verb-fr "reñir"-verb-es
"sous-traiter"-verb-fr "subcontratar"-verb-es
"tromper"-verb-fr "equivocar"-verb-es
"tromper"-verb-fr "engañar"-verb-es
"transfrontalier"-adjective-fr "transfronterizo"-adjective-es
"Los Angeles"-properNoun-fr "Los Ángeles"-properNoun-es
"Corfou"-properNoun-fr "Corfu"-properNoun-es
"par ricochet"-adverb-fr "de rebote"-adverb-es
"assister à"-verb-fr "presenciar"-verb-es
"soucieux"-adjective-fr "preocupado"-adjective-es
"pour"-preposition-fr "para"-preposition-es
"d'Alicante"-adjective-fr "alicantino"-adjective-es
"boxer"-verb-fr "boxear"-verb-es
"Ancona"-properNoun-fr "Ancona"-properNoun-es
"Antonioni"-properNoun-fr "Antonioni"-properNoun-es
"point du tout"-adverb-fr "en absoluto"-adverb-es
"quatre-vingt-deux"-numeral-fr "ochenta y dos"-numeral-es
"acide"-adjective-fr "ácido"-adjective-es
"souhaitable"-adjective-fr "deseable"-adjective-es
"vacarme"-noun-fr "alboroto"-noun-es
"urne"-noun-fr "urna"-noun-es
"Chavez"-properNoun-fr "Chavez"-properNoun-es
"Frédéric I Barberousse"-properNoun-fr "Federico I Barbarroja"-properNoun-es
"chez"-preposition-fr "en"-preposition-es
"obligatoire"-adjective-fr "vinculante"-adjective-es
"obligatoire"-adjective-fr "obligatorio"-adjective-es
"asymétrie"-noun-fr "asimetría"-noun-es
"médiateur"-noun-fr "mediador"-noun-es
"Berastegi"-properNoun-fr "Berastegi"-properNoun-es
"Yade"-properNoun-fr "Yade"-properNoun-es
"acquiescer"-verb-fr "asentir"-verb-es
"commenter"-verb-fr "comentar"-verb-es
"bénéfice"-noun-fr "beneficio"-noun-es
"Pacita"-properNoun-fr "Pacita"-properNoun-es
"UGT"-noun-fr "UGT"-noun-es
"conservation"-noun-fr "conservación"-noun-es
"sensible"-adjective-fr "sensible"-adjective-es
"sillonner"-verb-fr "surcar"-verb-es
"Musharraf"-properNoun-fr "Musharraf"-properNoun-es
"dévot"-noun-fr "devoto"-noun-es
"pénal"-adjective-fr "penal"-adjective-es
"conjoncture"-noun-fr "coyuntura"-noun-es
"hiérarchisation"-noun-fr "jerarquización"-noun-es
"évolution"-noun-fr "evolución"-noun-es
"Evans"-properNoun-fr "Evans"-properNoun-es
"immensité"-noun-fr "inmensidad"-noun-es
"Jamaïque"-properNoun-fr "Jamaica"-properNoun-es
"émotif"-adjective-fr "emotivo"-adjective-es
"cour"-noun-fr "corte"-noun-es
"cour"-noun-fr "patio"-noun-es
"Forster"-properNoun-fr "Forster"-properNoun-es
"endosseur"-noun-fr "endosante"-noun-es
"Ochoa"-properNoun-fr "Ochoa"-properNoun-es
"bétail"-noun-fr "ganado"-noun-es
"Grand Dépression"-properNoun-fr "Gran Depresión"-properNoun-es
"faute"-noun-fr "falta"-noun-es
"faute"-noun-fr "fallo"-noun-es
"membrure"-noun-fr "cuaderna"-noun-es
"Marcus"-properNoun-fr "Marcus"-properNoun-es
"raie"-noun-fr "raya"-noun-es
"de pampelune"-adjective-fr "pamplonés"-adjective-es
"Baró"-properNoun-fr "Baró"-properNoun-es
"inoxydable"-adjective-fr "inoxidable"-adjective-es
"pioche"-noun-fr "pico"-noun-es
"pioche"-noun-fr "piqueta"-noun-es
"obscurité"-noun-fr "oscuridad"-noun-es
"Île de Man"-properNoun-fr "Isla de Man"-properNoun-es
"Arandia"-properNoun-fr "Arandia"-properNoun-es
"musicalité"-noun-fr "musicalidad"-noun-es
"Rujano"-properNoun-fr "Rujano"-properNoun-es
"commissaire"-noun-fr "comisario"-noun-es
"Tarn"-properNoun-fr "Tarn"-properNoun-es
"Tim"-properNoun-fr "Tim"-properNoun-es
"endogène"-adjective-fr "endógeno"-adjective-es
"Mykerinus"-properNoun-fr "Micerinos"-properNoun-es
"acquisition"-noun-fr "adquisición"-noun-es
"au-delà de"-preposition-fr "más allá de"-preposition-es
"Tasio"-properNoun-fr "Tasio"-properNoun-es
"Arakaldo"-properNoun-fr "Arakaldo"-properNoun-es
"agent de change"-noun-fr "corredor de comercio"-noun-es
"agent de change"-noun-fr "corredor de bolsa"-noun-es
"agent de change"-noun-fr "corredor de cambio"-noun-es
"agent de change"-noun-fr "broker"-noun-es
"soie"-noun-fr "seda"-noun-es
"pression"-noun-fr "presión"-noun-es
"inhiber"-verb-fr "inhibir"-verb-es
"disponibilité"-noun-fr "disponibilidad"-noun-es
"Acedo-Lodosa"-properNoun-fr "Acedo-Lodosa"-properNoun-es
"parapluie"-noun-fr "paraguas"-noun-es
"Copé"-properNoun-fr "Copé"-properNoun-es
"sublime"-adjective-fr "sublime"-adjective-es
"temple"-noun-fr "templo"-noun-es
"conseil des prudhommes"-noun-fr "Juzgado de lo Social"-noun-es
"Abe"-properNoun-fr "Abe"-properNoun-es
"microgravité"-noun-fr "microgravedad"-noun-es
"droit"-adverb-fr "recto"-adverb-es
"accréditif"-adjective-fr "acreditativo"-adjective-es
"fidélisation"-noun-fr "fidelización"-noun-es
"concession de licence"-noun-fr "concesión de licencia"-noun-es
"majoritaire"-adjective-fr "mayoritario"-adjective-es
"Granma"-properNoun-fr "Granma"-properNoun-es
"anthrax"-noun-fr "ántrax"-noun-es
"Constantin Ier le Grand"-properNoun-fr "Constantino I el Grande"-properNoun-es
"France Télécom"-properNoun-fr "France Télécom"-properNoun-es
"Romano"-properNoun-fr "Romano"-properNoun-es
"Éve"-properNoun-fr "Éve"-properNoun-es
"actu"-noun-fr "actualidad"-noun-es
"dispositif"-noun-fr "dispositivo"-noun-es
"extrajudiciaire"-adjective-fr "extrajudicial"-adjective-es
"Iturrizabala"-properNoun-fr "Iturrizabala"-properNoun-es
"paragraphe"-noun-fr "párrafo"-noun-es
"Crassus"-properNoun-fr "Craso"-properNoun-es
"immigration"-noun-fr "inmigración"-noun-es
"à quoi"-pronoun-fr "para qué"-pronoun-es
"corps"-noun-fr "cuerpo"-noun-es
"ONU"-noun-fr "ONU"-noun-es
"Kandahar"-properNoun-fr "Kandahar"-properNoun-es
"barrière"-noun-fr "barrera"-noun-es
"Cyclades"-properNoun-fr "Cicladas"-properNoun-es
"embarquer"-verb-fr "embarcar"-verb-es
"Flaño"-properNoun-fr "Flaño"-properNoun-es
"Skype"-properNoun-fr "Skype"-properNoun-es
"ajouté"-adjective-fr "agregado"-adjective-es
"contraceptif"-adjective-fr "anticonceptivo"-adjective-es
"forfait"-noun-fr "forfait"-noun-es
"démarcation"-noun-fr "demarcación"-noun-es
"détournement"-noun-fr "desvío"-noun-es
"conquérir"-verb-fr "conquistar"-verb-es
"moeurs"-noun-fr "costumbre"-noun-es
"incapacité"-noun-fr "incapacidad"-noun-es
"prescription"-noun-fr "prescripción"-noun-es
"George Town"-properNoun-fr "George Town"-properNoun-es
"faire mouche"-verb-fr "dar en el blanco"-verb-es
"airbag"-noun-fr "airbag"-noun-es
"incompréhensible"-adjective-fr "incomprensible"-adjective-es
"Bruyneel"-properNoun-fr "Bruyneel"-properNoun-es
"sociologue"-noun-fr "sociólogo"-noun-es
"Plutarque"-properNoun-fr "Plutarco"-properNoun-es
"Eizagirre"-properNoun-fr "Eizagirre"-properNoun-es
"résumer"-verb-fr "sustanciar"-verb-es
"résumer"-verb-fr "resumir"-verb-es
"Hendaye"-properNoun-fr "Hendaya"-properNoun-es
"Jack"-properNoun-fr "Jack"-properNoun-es
"SDR"-noun-fr "SDR"-noun-es
"crevette"-noun-fr "gamba"-noun-es
"Basse-Égypte"-properNoun-fr "Bajo Egipto"-properNoun-es
"hâter"-verb-fr "apresurar"-verb-es
"abbé"-noun-fr "abad"-noun-es
"Monnerais"-properNoun-fr "Monnerais"-properNoun-es
"amine"-noun-fr "amina"-noun-es
"incursion"-noun-fr "incursión"-noun-es
"renchéri"-adjective-fr "encarecido"-adjective-es
"Pons"-properNoun-fr "Pons"-properNoun-es
"trente et un"-numeral-fr "treinta y uno"-numeral-es
"complice"-noun-fr "cómplice"-noun-es
"transitoirement"-adverb-fr "transitoriamente"-adverb-es
"antérieurement"-adverb-fr "anteriormente"-adverb-es
"parallèle"-adjective-fr "paralelo"-adjective-es
"stagnation économique"-noun-fr "estancamiento económico"-noun-es
"au cours de"-preposition-fr "durante"-preposition-es
"au cours de"-preposition-fr "en el transcurso de"-preposition-es
"billet"-noun-fr "papeleta"-noun-es
"billet"-noun-fr "boleto"-noun-es
"billet"-noun-fr "billete"-noun-es
"barbare"-adjective-fr "bárbaro"-adjective-es
"faisable"-adjective-fr "dable"-adjective-es
"faisable"-adjective-fr "factible"-adjective-es
"ANV"-noun-fr "ANV"-noun-es
"scolarisation"-noun-fr "escolarización"-noun-es
"Accor"-properNoun-fr "Accor"-properNoun-es
"autrefois"-adverb-fr "antaño"-adverb-es
"hémophilie"-noun-fr "hemofilia"-noun-es
"tuyau d'arrosage"-noun-fr "manguera"-noun-es
"additionnel"-adjective-fr "adicional"-adjective-es
"Maximo"-properNoun-fr "Maximo"-properNoun-es
"prescrire"-verb-fr "prescribir"-verb-es
"dix-septième"-adjective-fr "decimoséptimo"-adjective-es
"Oussouriisk"-properNoun-fr "Ussuriysk"-properNoun-es
"Oussouriisk"-properNoun-fr "Ussuriisk"-properNoun-es
"métropolitain"-adjective-fr "metropolitano"-adjective-es
"stress"-noun-fr "estrés"-noun-es
"apostat"-noun-fr "apóstata"-noun-es
"Kill"-properNoun-fr "Kill"-properNoun-es
"Villalobos"-properNoun-fr "Villalobos"-properNoun-es
"autoprésentation"-noun-fr "autopresentación"-noun-es
"Corrèze"-properNoun-fr "Corrèze"-properNoun-es
"empêcher"-verb-fr "impedir"-verb-es
"Cameroun"-properNoun-fr "Camerún"-properNoun-es
"nécessité"-noun-fr "necesidad"-noun-es
"nécessité"-noun-fr "menester"-noun-es
"Valls"-properNoun-fr "Valls"-properNoun-es
"casernement"-noun-fr "acuartelamiento"-noun-es
"massacre"-noun-fr "masacre"-noun-es
"juane"-noun-fr "juane"-noun-es
"course"-noun-fr "carrera"-noun-es
"Investors in People"-properNoun-fr "Investors in People"-properNoun-es
"pour une raison x ou y"-adverb-fr "por hache o por be"-adverb-es
"coussin"-noun-fr "almohada"-noun-es
"missile"-noun-fr "misil"-noun-es
"un"-numeral-fr "uno"-numeral-es
"opportuniste"-noun-fr "oportunista"-noun-es
"Humbert"-properNoun-fr "Humbert"-properNoun-es
"Solynova"-properNoun-fr "Solynova"-properNoun-es
"os"-noun-fr "hueso"-noun-es
"Garmendia"-properNoun-fr "Garmendia"-properNoun-es
"ivrogne"-noun-fr "borracho"-noun-es
"appétissant"-adjective-fr "apetitoso"-adjective-es
"appétissant"-adjective-fr "apetecible"-adjective-es
"session plénière"-noun-fr "pleno"-noun-es
"session plénière"-noun-fr "sesión plenaria"-noun-es
"répondre"-verb-fr "contestar"-verb-es
"répondre"-verb-fr "atender"-verb-es
"répondre"-verb-fr "responder"-verb-es
"Damián"-properNoun-fr "Damián"-properNoun-es
"Saint-Domingue"-properNoun-fr "Santo Domingo"-properNoun-es
"Afrique-Occidentale Française"-properNoun-fr "África occidental francesa"-properNoun-es
"Cédric"-properNoun-fr "Cédric"-properNoun-es
"Foix"-properNoun-fr "Foix"-properNoun-es
"terrible"-adjective-fr "terrible"-adjective-es
"terrible"-adjective-fr "tremendo"-adjective-es
"Méduse"-properNoun-fr "Medusa"-properNoun-es
"strictement"-adverb-fr "estrictamente"-adverb-es
"remboursement"-noun-fr "reembolso"-noun-es
"remboursement"-noun-fr "reintegro"-noun-es
"reperdre"-verb-fr "perder"-verb-es
"relevé de compte"-noun-fr "extracto de cuentas"-noun-es
"Jarque"-properNoun-fr "Jarque"-properNoun-es
"appliquer"-verb-fr "aplicar"-verb-es
"Aberasturi"-properNoun-fr "Aberasturi"-properNoun-es
"étude"-noun-fr "estudio"-noun-es
"chercher à"-verb-fr "buscar"-verb-es
"identique"-adjective-fr "idéntico"-adjective-es
"sexualité"-noun-fr "sexualidad"-noun-es
"Vientiane"-properNoun-fr "Vientiane"-properNoun-es
"uniquement"-adverb-fr "únicamente"-adverb-es
"réaffirmation"-noun-fr "reafirmación"-noun-es
"miraculeux"-adjective-fr "milagroso"-adjective-es
"informatif"-adjective-fr "informativo"-adjective-es
"exécutable"-adjective-fr "ejecutable"-adjective-es
"oignon"-noun-fr "cebolla"-noun-es
"Nené"-properNoun-fr "Nené"-properNoun-es
"Islamabad"-properNoun-fr "Islamabad"-properNoun-es
"Perón"-properNoun-fr "Perón"-properNoun-es
"Grytviken"-properNoun-fr "Grytviken"-properNoun-es
"dûment"-adverb-fr "debidamente"-adverb-es
"dûment"-adverb-fr "en debida forma"-adverb-es
"mousseline"-noun-fr "muselina"-noun-es
"gratuité"-noun-fr "gratuidad"-noun-es
"Trust"-properNoun-fr "Trust"-properNoun-es
"dévouer"-verb-fr "consagrar"-verb-es
"Sporting"-properNoun-fr "Sporting"-properNoun-es
"autorisation préalable"-noun-fr "previa autorización"-noun-es
"inexistant"-adjective-fr "inexistente"-adjective-es
"probant"-adjective-fr "convincente"-adjective-es
"messager"-noun-fr "mensajero"-noun-es
"éliminatoire"-adjective-fr "eliminatorio"-adjective-es
"hideux"-adjective-fr "horrible"-adjective-es
"période de facturation"-noun-fr "periodo de liquidación"-noun-es
"voler de ses propres ailes"-verb-fr "volar con sus propias alas"-verb-es
"Pie"-properNoun-fr "Pío"-properNoun-es
"libanais"-noun-fr "libanés"-noun-es
