"qualque"-determiner-oc "algun"-determiner-ca
"african"-adjective-oc "africà"-adjective-ca
"africà"-adjective-ca "african"-adjective-oc
"andalós"-adjective-oc "andalús"-adjective-ca
"andalús"-adjective-ca "andalós"-adjective-oc
"arab"-adjective-oc "àrab"-adjective-ca
"àrab"-adjective-ca "arab"-adjective-oc
"àrab"-adjective-ca "arabi"-adjective-oc
"arabi"-adjective-oc "àrab"-adjective-ca
"asiatic"-adjective-oc "asiàtic"-adjective-ca
"asiàtic"-adjective-ca "asiatic"-adjective-oc
"australian"-adjective-oc "australià"-adjective-ca
"australià"-adjective-ca "australian"-adjective-oc
"austriac"-adjective-oc "austríac"-adjective-ca
"austríac"-adjective-ca "austriac"-adjective-oc
"bèlga"-adjective-oc "belga"-adjective-ca
"belga"-adjective-ca "bèlga"-adjective-oc
"brasilian"-adjective-oc "brasiler"-adjective-ca
"brasiler"-adjective-ca "brasilian"-adjective-oc
"britanic"-adjective-oc "britànic"-adjective-ca
"britànic"-adjective-ca "britanic"-adjective-oc
"canadenc"-adjective-oc "canadenc"-adjective-ca
"canadenc"-adjective-ca "canadenc"-adjective-oc
"canadenc"-adjective-ca "canadian"-adjective-oc
"canadian"-adjective-oc "canadenc"-adjective-ca
"catalan"-adjective-oc "català"-adjective-ca
"català"-adjective-ca "catalan"-adjective-oc
"catolic"-adjective-oc "catòlic"-adjective-ca
"catòlic"-adjective-ca "catolic"-adjective-oc
"chinés"-adjective-oc "xinès"-adjective-ca
"xinès"-adjective-ca "chinés"-adjective-oc
"crestian"-adjective-oc "cristià"-adjective-ca
"cristià"-adjective-ca "crestian"-adjective-oc
"cristià"-adjective-ca "cristian"-adjective-oc
"cristian"-adjective-oc "cristià"-adjective-ca
"colombian"-adjective-oc "colombià"-adjective-ca
"colombià"-adjective-ca "colombian"-adjective-oc
"danés"-adjective-oc "danès"-adjective-ca
"danès"-adjective-ca "danés"-adjective-oc
"egipcian"-adjective-oc "egipci"-adjective-ca
"egipci"-adjective-ca "egipcian"-adjective-oc
"anglés"-adjective-oc "anglès"-adjective-ca
"anglès"-adjective-ca "anglés"-adjective-oc
"europenc"-adjective-oc "europeu"-adjective-ca
"europeu"-adjective-ca "europenc"-adjective-oc
"europeu"-adjective-ca "europèu"-adjective-oc
"europèu"-adjective-oc "europeu"-adjective-ca
"finlandés"-adjective-oc "finlandès"-adjective-ca
"finlandès"-adjective-ca "finlandés"-adjective-oc
"francés"-adjective-oc "francès"-adjective-ca
"francès"-adjective-ca "francés"-adjective-oc
"alemand"-adjective-oc "alemany"-adjective-ca
"alemany"-adjective-ca "alemand"-adjective-oc
"gotic"-adjective-oc "gòtic"-adjective-ca
"gòtic"-adjective-ca "gotic"-adjective-oc
"grèc"-adjective-oc "grec"-adjective-ca
"grec"-adjective-ca "grèc"-adjective-oc
"ongrés"-adjective-oc "hongarès"-adjective-ca
"hongarès"-adjective-ca "ongrés"-adjective-oc
"iberic"-adjective-oc "ibèric"-adjective-ca
"ibèric"-adjective-ca "iberic"-adjective-oc
"irlandés"-adjective-oc "irlandès"-adjective-ca
"irlandès"-adjective-ca "irlandés"-adjective-oc
"musulman"-adjective-oc "musulmà"-adjective-ca
"musulmà"-adjective-ca "musulman"-adjective-oc
"islamic"-adjective-oc "islàmic"-adjective-ca
"islàmic"-adjective-ca "islamic"-adjective-oc
"israelian"-adjective-oc "israelià"-adjective-ca
"israelià"-adjective-ca "israelian"-adjective-oc
"italian"-adjective-oc "italià"-adjective-ca
"italià"-adjective-ca "italian"-adjective-oc
"ebrèu"-adjective-oc "hebreu"-adjective-ca
"hebreu"-adjective-ca "ebrèu"-adjective-oc
"josieu"-adjective-oc "jueu"-adjective-ca
"jueu"-adjective-ca "josieu"-adjective-oc
"jueu"-adjective-ca "jusieu"-adjective-oc
"jusieu"-adjective-oc "jueu"-adjective-ca
"latin"-adjective-oc "llatí"-adjective-ca
"llatí"-adjective-ca "latin"-adjective-oc
"mediterranèu"-adjective-oc "mediterrani"-adjective-ca
"mediterrani"-adjective-ca "mediterranèu"-adjective-oc
"mexican"-adjective-oc "mexicà"-adjective-ca
"mexicà"-adjective-ca "mexican"-adjective-oc
"marroquin"-adjective-oc "marroquí"-adjective-ca
"marroquí"-adjective-ca "marroquin"-adjective-oc
"chèc"-adjective-oc "txec"-adjective-ca
"txec"-adjective-ca "chèc"-adjective-oc
"palestinian"-adjective-oc "palestí"-adjective-ca
"palestí"-adjective-ca "palestinian"-adjective-oc
"polonés"-adjective-oc "polonès"-adjective-ca
"polonès"-adjective-ca "polonés"-adjective-oc
"portugués"-adjective-oc "portuguès"-adjective-ca
"portuguès"-adjective-ca "portugués"-adjective-oc
"rus"-adjective-oc "rus"-adjective-ca
"rus"-adjective-ca "rus"-adjective-oc
"escocés"-adjective-oc "escocès"-adjective-ca
"escocès"-adjective-ca "escocés"-adjective-oc
"sovietic"-adjective-oc "soviètic"-adjective-ca
"soviètic"-adjective-ca "sovietic"-adjective-oc
"castelhan"-adjective-oc "castellà"-adjective-ca
"castellà"-adjective-ca "castelhan"-adjective-oc
"suedés"-adjective-oc "suec"-adjective-ca
"suec"-adjective-ca "suedés"-adjective-oc
"soís"-adjective-oc "suís"-adjective-ca
"suís"-adjective-ca "soís"-adjective-oc
"turc"-adjective-oc "turc"-adjective-ca
"turc"-adjective-ca "turc"-adjective-oc
"valencian"-adjective-oc "valencià"-adjective-ca
"valencià"-adjective-ca "valencian"-adjective-oc
"alcoolic"-adjective-oc "alcohòlic"-adjective-ca
"alcohòlic"-adjective-ca "alcoolic"-adjective-oc
"alfabetic"-adjective-oc "alfabètic"-adjective-ca
"alfabètic"-adjective-ca "alfabetic"-adjective-oc
"aupin"-adjective-oc "alpí"-adjective-ca
"alpí"-adjective-ca "aupin"-adjective-oc
"alpí"-adjective-ca "alpin"-adjective-oc
"alpin"-adjective-oc "alpí"-adjective-ca
"analògic"-adjective-ca "analogic"-adjective-oc
"analogic"-adjective-oc "analògic"-adjective-ca
"anarquista"-adjective-oc "anarquista"-adjective-ca
"anarquista"-adjective-ca "anarquista"-adjective-oc
"aplicable"-adjective-oc "aplicable"-adjective-ca
"aplicable"-adjective-ca "aplicable"-adjective-oc
"aquatic"-adjective-oc "aquàtic"-adjective-ca
"aquàtic"-adjective-ca "aquatic"-adjective-oc
"atletic"-adjective-oc "atlètic"-adjective-ca
"atlètic"-adjective-ca "atletic"-adjective-oc
"atlantic"-adjective-oc "atlàntic"-adjective-ca
"atlàntic"-adjective-ca "atlantic"-adjective-oc
"bioquimic"-adjective-oc "bioquímic"-adjective-ca
"bioquímic"-adjective-ca "bioquimic"-adjective-oc
"infantil"-adjective-oc "infantil"-adjective-ca
"infantil"-adjective-ca "infantil"-adjective-oc
"cinematografic"-adjective-oc "cinematogràfic"-adjective-ca
"cinematogràfic"-adjective-ca "cinematografic"-adjective-oc
"climatic"-adjective-oc "climàtic"-adjective-ca
"climàtic"-adjective-ca "climatic"-adjective-oc
"comunista"-adjective-oc "comunista"-adjective-ca
"comunista"-adjective-ca "comunista"-adjective-oc
"consultatiu"-adjective-oc "consultiu"-adjective-ca
"consultiu"-adjective-ca "consultatiu"-adjective-oc
"diplomatic"-adjective-oc "diplomàtic"-adjective-ca
"diplomàtic"-adjective-ca "diplomatic"-adjective-oc
"dissident"-adjective-oc "dissident"-adjective-ca
"dissident"-adjective-ca "dissident"-adjective-oc
"divin"-adjective-oc "diví"-adjective-ca
"diví"-adjective-ca "divin"-adjective-oc
"existent"-adjective-oc "existent"-adjective-ca
"existent"-adjective-ca "existent"-adjective-oc
"fascista"-adjective-oc "feixista"-adjective-ca
"feixista"-adjective-ca "fascista"-adjective-oc
"geologic"-adjective-oc "geològic"-adjective-ca
"geològic"-adjective-ca "geologic"-adjective-oc
"idraulic"-adjective-oc "hidràulic"-adjective-ca
"hidràulic"-adjective-ca "idraulic"-adjective-oc
"mateix"-adjective-ca "madeish"-adjective-oc
"mateix"-adjective-ca "meteis"-adjective-oc
"madeish"-adjective-oc "mateix"-adjective-ca
"meteis"-adjective-oc "mateix"-adjective-ca
"identic"-adjective-oc "idèntic"-adjective-ca
"idèntic"-adjective-ca "identic"-adjective-oc
"temerari"-adjective-oc "temerari"-adjective-ca
"temerari"-adjective-ca "temerari"-adjective-oc
"irresponsable"-adjective-oc "irresponsable"-adjective-ca
"irresponsable"-adjective-ca "irresponsable"-adjective-oc
"jornalistic"-adjective-oc "periodístic"-adjective-ca
"periodístic"-adjective-ca "jornalistic"-adjective-oc
"juridic"-adjective-oc "jurídic"-adjective-ca
"jurídic"-adjective-ca "juridic"-adjective-oc
"logistic"-adjective-oc "logístic"-adjective-ca
"logístic"-adjective-ca "logistic"-adjective-oc
"liric"-adjective-oc "líric"-adjective-ca
"líric"-adjective-ca "liric"-adjective-oc
"metropolitan"-adjective-oc "metropolità"-adjective-ca
"metropolità"-adjective-ca "metropolitan"-adjective-oc
"olimpic"-adjective-oc "olímpic"-adjective-ca
"olímpic"-adjective-ca "olimpic"-adjective-oc
"optimista"-adjective-oc "optimista"-adjective-ca
"optimista"-adjective-ca "optimista"-adjective-oc
"ortografic"-adjective-oc "ortogràfic"-adjective-ca
"ortogràfic"-adjective-ca "ortografic"-adjective-oc
"ossós"-adjective-oc "ossi"-adjective-ca
"ossi"-adjective-ca "ossós"-adjective-oc
"fotografic"-adjective-oc "fotogràfic"-adjective-ca
"fotogràfic"-adjective-ca "fotografic"-adjective-oc
"policièr"-adjective-oc "policíac"-adjective-ca
"policíac"-adjective-ca "policièr"-adjective-oc
"preistoric"-adjective-oc "prehistòric"-adjective-ca
"prehistòric"-adjective-ca "preistoric"-adjective-oc
"republican"-adjective-oc "republicà"-adjective-ca
"republicà"-adjective-ca "republican"-adjective-oc
"retrospectiu"-adjective-oc "retrospectiu"-adjective-ca
"retrospectiu"-adjective-ca "retrospectiu"-adjective-oc
"revolucionari"-adjective-oc "revolucionari"-adjective-ca
"revolucionari"-adjective-ca "revolucionari"-adjective-oc
"retoric"-adjective-oc "retòric"-adjective-ca
"retòric"-adjective-ca "retoric"-adjective-oc
"romanic"-adjective-oc "romànic"-adjective-ca
"romànic"-adjective-ca "romanic"-adjective-oc
"romantic"-adjective-oc "romàntic"-adjective-ca
"romàntic"-adjective-ca "romantic"-adjective-oc
"escolar"-adjective-oc "escolar"-adjective-ca
"escolar"-adjective-ca "escolar"-adjective-oc
"sociologic"-adjective-oc "sociològic"-adjective-ca
"sociològic"-adjective-ca "sociologic"-adjective-oc
"solar"-adjective-oc "solar"-adjective-ca
"solar"-adjective-ca "solar"-adjective-oc
"terrorista"-adjective-oc "terrorista"-adjective-ca
"terrorista"-adjective-ca "terrorista"-adjective-oc
"termic"-adjective-oc "tèrmic"-adjective-ca
"tèrmic"-adjective-ca "termic"-adjective-oc
"tragic"-adjective-oc "tràgic"-adjective-ca
"tràgic"-adjective-ca "tragic"-adjective-oc
"feminista"-adjective-oc "feminista"-adjective-ca
"feminista"-adjective-ca "feminista"-adjective-oc
"olandés"-adjective-oc "holandès"-adjective-ca
"holandès"-adjective-ca "olandés"-adjective-oc
"neerlandés"-adjective-oc "neerlandès"-adjective-ca
"neerlandès"-adjective-ca "neerlandés"-adjective-oc
"acostumar"-verb-oc "acostumar"-verb-ca
"acostumar"-verb-ca "acostumar"-verb-oc
"afiliar"-verb-oc "afiliar"-verb-ca
"afiliar"-verb-ca "afiliar"-verb-oc
"afiliar"-verb-ca "afilhar"-verb-oc
"afilhar"-verb-oc "afiliar"-verb-ca
"blindar"-verb-oc "blindar"-verb-ca
"blindar"-verb-ca "blindar"-verb-oc
"boicotar"-verb-oc "boicotejar"-verb-ca
"boicotejar"-verb-ca "boicotar"-verb-oc
"censurar"-verb-oc "censurar"-verb-ca
"censurar"-verb-ca "censurar"-verb-oc
"aliar"-verb-oc "aliar"-verb-ca
"aliar"-verb-ca "aliar"-verb-oc
"constituïr"-verb-oc "constituir"-verb-ca
"constituir"-verb-ca "constituïr"-verb-oc
"constituir"-verb-ca "constituir"-verb-oc
"constituir"-verb-oc "constituir"-verb-ca
"debatre"-verb-oc "debatre"-verb-ca
"debatre"-verb-ca "debatre"-verb-oc
"debutar"-verb-oc "debutar"-verb-ca
"debutar"-verb-ca "debutar"-verb-oc
"desertar"-verb-oc "desertar"-verb-ca
"desertar"-verb-ca "desertar"-verb-oc
"distrèir"-verb-oc "distreure"-verb-ca
"distreure"-verb-ca "distrèir"-verb-oc
"distreure"-verb-ca "distraire"-verb-oc
"distraire"-verb-oc "distreure"-verb-ca
"documentar"-verb-oc "documentar"-verb-ca
"documentar"-verb-ca "documentar"-verb-oc
"evocar"-verb-oc "evocar"-verb-ca
"evocar"-verb-ca "evocar"-verb-oc
"experimentar"-verb-ca "esprovar"-verb-oc
"esprovar"-verb-oc "experimentar"-verb-ca
"industrializar"-verb-oc "industrialitzar"-verb-ca
"industrialitzar"-verb-ca "industrializar"-verb-oc
"interpausar"-verb-oc "interposar"-verb-ca
"interposar"-verb-ca "interpausar"-verb-oc
"aprene"-verb-oc "aprendre"-verb-ca
"aprendre"-verb-ca "aprene"-verb-oc
"aprendre"-verb-ca "apréner"-verb-oc
"apréner"-verb-oc "aprendre"-verb-ca
"prioritzar"-verb-ca "priorizar"-verb-oc
"priorizar"-verb-oc "prioritzar"-verb-ca
"proclamar"-verb-oc "proclamar"-verb-ca
"proclamar"-verb-ca "proclamar"-verb-oc
"sudar"-verb-oc "suar"-verb-ca
"suar"-verb-ca "sudar"-verb-oc
"simbolizar"-verb-oc "simbolitzar"-verb-ca
"simbolitzar"-verb-ca "simbolizar"-verb-oc
"coronar"-verb-oc "coronar"-verb-ca
"coronar"-verb-ca "coronar"-verb-oc
"bancari"-adjective-oc "bancari"-adjective-ca
"bancari"-adjective-ca "bancari"-adjective-oc
"indicatiu"-adjective-oc "indicatiu"-adjective-ca
"indicatiu"-adjective-ca "indicatiu"-adjective-oc
"Kurdistan"-properNoun-oc "Kurdistan"-properNoun-ca
"Kurdistan"-properNoun-ca "Kurdistan"-properNoun-oc
"Montpelhièr"-properNoun-oc "Montpeller"-properNoun-ca
"Montpeller"-properNoun-ca "Montpelhièr"-properNoun-oc
"cordar"-verb-ca "botoar"-verb-oc
"botoar"-verb-oc "cordar"-verb-ca
"atèu"-adjective-oc "ateu"-adjective-ca
"ateu"-adjective-ca "atèu"-adjective-oc
"cranc"-noun-oc "cranc"-noun-ca
"cranc"-noun-ca "cranc"-noun-oc
"canonic"-adjective-oc "canònic"-adjective-ca
"canònic"-adjective-ca "canonic"-adjective-oc
"carnaval"-noun-oc "carnaval"-noun-ca
"carnaval"-noun-ca "carnaval"-noun-oc
"clinica"-noun-oc "clínica"-noun-ca
"clínica"-noun-ca "clinica"-noun-oc
"consonantic"-adjective-oc "consonàntic"-adjective-ca
"consonàntic"-adjective-ca "consonantic"-adjective-oc
"cristallin"-adjective-oc "cristal·lí"-adjective-ca
"cristal·lí"-adjective-ca "cristallin"-adjective-oc
"emir"-noun-oc "emir"-noun-ca
"emir"-noun-ca "emir"-noun-oc
"genealogic"-adjective-oc "genealògic"-adjective-ca
"genealògic"-adjective-ca "genealogic"-adjective-oc
"pardal"-noun-ca "passerat"-noun-oc
"passerat"-noun-oc "pardal"-noun-ca
"guerrilha"-noun-oc "guerrilla"-noun-ca
"guerrilla"-noun-ca "guerrilha"-noun-oc
"idroelectric"-adjective-oc "hidroelèctric"-adjective-ca
"hidroelèctric"-adjective-ca "idroelectric"-adjective-oc
"inimaginable"-adjective-ca "inimaginable"-adjective-oc
"inimaginable"-adjective-oc "inimaginable"-adjective-ca
"madrilenc"-adjective-oc "madrileny"-adjective-ca
"madrileny"-adjective-ca "madrilenc"-adjective-oc
"morfologic"-adjective-oc "morfològic"-adjective-ca
"morfològic"-adjective-ca "morfologic"-adjective-oc
"organizar"-verb-oc "organitzar"-verb-ca
"organitzar"-verb-ca "organizar"-verb-oc
"pirenenc"-adjective-oc "pirinenc"-adjective-ca
"pirinenc"-adjective-ca "pirenenc"-adjective-oc
"sosterranh"-adjective-oc "subterrani"-adjective-ca
"subterrani"-adjective-ca "sosterranh"-adjective-oc
"antena"-noun-oc "antena"-noun-ca
"antena"-noun-ca "antena"-noun-oc
"amagrir"-verb-oc "aprimar"-verb-ca
"aprimar"-verb-ca "amagrir"-verb-oc
"linguista"-noun-oc "lingüista"-noun-ca
"lingüista"-noun-ca "linguista"-noun-oc
"lingüista"-noun-ca "lingüista"-noun-oc
"lingüista"-noun-oc "lingüista"-noun-ca
"pompièr"-noun-oc "bomber"-noun-ca
"bomber"-noun-ca "pompièr"-noun-oc
"majoritari"-adjective-oc "majoritari"-adjective-ca
"majoritari"-adjective-ca "majoritari"-adjective-oc
"reïntroduccion"-noun-oc "reintroducció"-noun-ca
"reintroducció"-noun-ca "reïntroduccion"-noun-oc
"reintroducció"-noun-ca "reintroduccion"-noun-oc
"reintroduccion"-noun-oc "reintroducció"-noun-ca
"injeccion"-noun-oc "injecció"-noun-ca
"injecció"-noun-ca "injeccion"-noun-oc
"videojòc"-noun-oc "videojoc"-noun-ca
"videojoc"-noun-ca "videojòc"-noun-oc
"eretièr"-noun-oc "hereu"-noun-ca
"hereu"-noun-ca "eretièr"-noun-oc
"casinò"-noun-oc "casino"-noun-ca
"casino"-noun-ca "casinò"-noun-oc
"casino"-noun-ca "casino"-noun-oc
"casino"-noun-oc "casino"-noun-ca
"sanguin"-adjective-oc "sanguini"-adjective-ca
"sanguini"-adjective-ca "sanguin"-adjective-oc
"petrolièr"-adjective-oc "petrolier"-adjective-ca
"petrolier"-adjective-ca "petrolièr"-adjective-oc
"restant"-adjective-oc "restant"-adjective-ca
"restant"-adjective-ca "restant"-adjective-oc
"liberalisme"-noun-oc "liberalisme"-noun-ca
"liberalisme"-noun-ca "liberalisme"-noun-oc
"precèpte"-noun-oc "precepte"-noun-ca
"precepte"-noun-ca "precèpte"-noun-oc
"nanotecnologia"-noun-oc "nanotecnologia"-noun-ca
"nanotecnologia"-noun-ca "nanotecnologia"-noun-oc
"multimèdia"-adjective-oc "multimèdia"-adjective-ca
"multimèdia"-adjective-ca "multimèdia"-adjective-oc
"reobrir"-verb-oc "reobrir"-verb-ca
"reobrir"-verb-ca "reobrir"-verb-oc
"reobrir"-verb-ca "redubrir"-verb-oc
"reobrir"-verb-ca "redobrir"-verb-oc
"redubrir"-verb-oc "reobrir"-verb-ca
"redobrir"-verb-oc "reobrir"-verb-ca
"Disney"-properNoun-ca "Disney"-noun-oc
"Disney"-properNoun-ca "Disney"-properNoun-oc
"Disney"-noun-oc "Disney"-properNoun-ca
"Disney"-properNoun-oc "Disney"-properNoun-ca
"Eastwood"-properNoun-ca "Eastwood"-noun-oc
"Eastwood"-properNoun-ca "Eastwood"-properNoun-oc
"Eastwood"-noun-oc "Eastwood"-properNoun-ca
"Eastwood"-properNoun-oc "Eastwood"-properNoun-ca
"Johansson"-properNoun-ca "Johansson"-noun-oc
"Johansson"-properNoun-ca "Johansson"-properNoun-oc
"Johansson"-noun-oc "Johansson"-properNoun-ca
"Johansson"-properNoun-oc "Johansson"-properNoun-ca
"Nobel"-noun-oc "Nobel"-properNoun-ca
"Nobel"-properNoun-ca "Nobel"-noun-oc
"Nobel"-properNoun-ca "Nobel"-properNoun-oc
"Nobel"-properNoun-oc "Nobel"-properNoun-ca
"Schumacher"-properNoun-ca "Schumacher"-noun-oc
"Schumacher"-properNoun-ca "Schumacher"-properNoun-oc
"Schumacher"-noun-oc "Schumacher"-properNoun-ca
"Schumacher"-properNoun-oc "Schumacher"-properNoun-ca
"Tarantino"-noun-oc "Tarantino"-properNoun-ca
"Tarantino"-properNoun-ca "Tarantino"-noun-oc
"Tarantino"-properNoun-ca "Tarantino"-properNoun-oc
"Tarantino"-properNoun-oc "Tarantino"-properNoun-ca
"Gore"-noun-oc "Gore"-properNoun-ca
"Gore"-properNoun-ca "Gore"-noun-oc
"Gore"-properNoun-ca "Gore"-properNoun-oc
"Gore"-properNoun-oc "Gore"-properNoun-ca
"Mayor"-properNoun-ca "Mayor"-noun-oc
"Mayor"-properNoun-ca "Mayor"-properNoun-oc
"Mayor"-noun-oc "Mayor"-properNoun-ca
"Mayor"-properNoun-oc "Mayor"-properNoun-ca
"Figo"-properNoun-ca "Figo"-noun-oc
"Figo"-properNoun-ca "Figo"-properNoun-oc
"Figo"-noun-oc "Figo"-properNoun-ca
"Figo"-properNoun-oc "Figo"-properNoun-ca
"Rubalcaba"-properNoun-ca "Rubalcaba"-noun-oc
"Rubalcaba"-properNoun-ca "Rubalcaba"-properNoun-oc
"Rubalcaba"-noun-oc "Rubalcaba"-properNoun-ca
"Rubalcaba"-properNoun-oc "Rubalcaba"-properNoun-ca
"Hussein"-noun-oc "Hussein"-properNoun-ca
"Hussein"-properNoun-ca "Hussein"-noun-oc
"Hussein"-properNoun-ca "Hussein"-properNoun-oc
"Hussein"-properNoun-oc "Hussein"-properNoun-ca
"Otegi"-properNoun-ca "Otegi"-noun-oc
"Otegi"-properNoun-ca "Otegi"-properNoun-oc
"Otegi"-noun-oc "Otegi"-properNoun-ca
"Otegi"-properNoun-oc "Otegi"-properNoun-ca
"Barroso"-noun-oc "Barroso"-properNoun-ca
"Barroso"-properNoun-ca "Barroso"-noun-oc
"Barroso"-properNoun-ca "Barroso"-properNoun-oc
"Barroso"-properNoun-oc "Barroso"-properNoun-ca
"Domènech"-properNoun-ca "Domènech"-noun-oc
"Domènech"-properNoun-ca "Domènech"-properNoun-oc
"Domènech"-noun-oc "Domènech"-properNoun-ca
"Domènech"-properNoun-oc "Domènech"-properNoun-ca
"Mozart"-properNoun-ca "Mozart"-noun-oc
"Mozart"-properNoun-ca "Mozart"-properNoun-oc
"Mozart"-noun-oc "Mozart"-properNoun-ca
"Mozart"-properNoun-oc "Mozart"-properNoun-ca
"Olivier"-noun-oc "Olivier"-properNoun-ca
"Olivier"-properNoun-ca "Olivier"-noun-oc
"Olivier"-properNoun-ca "Olivier"-properNoun-oc
"Olivier"-properNoun-oc "Olivier"-properNoun-ca
"Ratzinger"-properNoun-ca "Ratzinger"-noun-oc
"Ratzinger"-properNoun-ca "Ratzinger"-properNoun-oc
"Ratzinger"-noun-oc "Ratzinger"-properNoun-ca
"Ratzinger"-properNoun-oc "Ratzinger"-properNoun-ca
"Schröder"-properNoun-ca "Schröder"-noun-oc
"Schröder"-properNoun-ca "Schröder"-properNoun-oc
"Schröder"-noun-oc "Schröder"-properNoun-ca
"Schröder"-properNoun-oc "Schröder"-properNoun-ca
"Scorsese"-properNoun-ca "Scorsese"-noun-oc
"Scorsese"-properNoun-ca "Scorsese"-properNoun-oc
"Scorsese"-noun-oc "Scorsese"-properNoun-ca
"Scorsese"-properNoun-oc "Scorsese"-properNoun-ca
"Shakespeare"-noun-oc "Shakespeare"-properNoun-ca
"Shakespeare"-properNoun-ca "Shakespeare"-noun-oc
"Shakespeare"-properNoun-ca "Shakespeare"-properNoun-oc
"Shakespeare"-properNoun-oc "Shakespeare"-properNoun-ca
"Clinton"-noun-oc "Clinton"-properNoun-ca
"Clinton"-properNoun-ca "Clinton"-noun-oc
"Clinton"-properNoun-ca "Clinton"-properNoun-oc
"Clinton"-properNoun-oc "Clinton"-properNoun-ca
"Franco"-noun-oc "Franco"-properNoun-ca
"Franco"-properNoun-ca "Franco"-noun-oc
"Franco"-properNoun-ca "Franco"-properNoun-oc
"Franco"-properNoun-oc "Franco"-properNoun-ca
"Kennedy"-noun-oc "Kennedy"-properNoun-ca
"Kennedy"-properNoun-ca "Kennedy"-noun-oc
"Kennedy"-properNoun-ca "Kennedy"-properNoun-oc
"Kennedy"-properNoun-oc "Kennedy"-properNoun-ca
"Fritz"-properNoun-ca "Fritz"-noun-oc
"Fritz"-properNoun-ca "Fritz"-properNoun-oc
"Fritz"-noun-oc "Fritz"-properNoun-ca
"Fritz"-properNoun-oc "Fritz"-properNoun-ca
"Rosell"-properNoun-ca "Rosell"-noun-oc
"Rosell"-properNoun-ca "Rosell"-properNoun-oc
"Rosell"-noun-oc "Rosell"-properNoun-ca
"Rosell"-properNoun-oc "Rosell"-properNoun-ca
"celtic"-adjective-oc "cèltic"-adjective-ca
"cèltic"-adjective-ca "celtic"-adjective-oc
"iranian"-adjective-oc "iranià"-adjective-ca
"iranià"-adjective-ca "iranian"-adjective-oc
"iraquian"-adjective-oc "iraquià"-adjective-ca
"iraquià"-adjective-ca "iraquian"-adjective-oc
"Tàpies"-properNoun-ca "Tàpies"-noun-oc
"Tàpies"-properNoun-ca "Tàpies"-properNoun-oc
"Tàpies"-noun-oc "Tàpies"-properNoun-ca
"Tàpies"-properNoun-oc "Tàpies"-properNoun-ca
"Rojas"-properNoun-ca "Rojas"-noun-oc
"Rojas"-properNoun-ca "Rojas"-properNoun-oc
"Rojas"-noun-oc "Rojas"-properNoun-ca
"Rojas"-properNoun-oc "Rojas"-properNoun-ca
"Flores"-properNoun-ca "Flores"-noun-oc
"Flores"-properNoun-ca "Flores"-properNoun-oc
"Flores"-noun-oc "Flores"-properNoun-ca
"Flores"-properNoun-oc "Flores"-properNoun-ca
"Romero"-properNoun-ca "Romero"-noun-oc
"Romero"-properNoun-ca "Romero"-properNoun-oc
"Romero"-noun-oc "Romero"-properNoun-ca
"Romero"-properNoun-oc "Romero"-properNoun-ca
"Chávez"-noun-oc "Chávez"-properNoun-ca
"Chávez"-properNoun-ca "Chávez"-noun-oc
"Chávez"-properNoun-ca "Chávez"-properNoun-oc
"Chávez"-properNoun-oc "Chávez"-properNoun-ca
"Zambrano"-properNoun-ca "Zambrano"-noun-oc
"Zambrano"-properNoun-ca "Zambrano"-properNoun-oc
"Zambrano"-noun-oc "Zambrano"-properNoun-ca
"Zambrano"-properNoun-oc "Zambrano"-properNoun-ca
"Fox"-noun-oc "Fox"-properNoun-ca
"Fox"-properNoun-ca "Fox"-noun-oc
"Fox"-properNoun-ca "Fox"-properNoun-oc
"Fox"-properNoun-oc "Fox"-properNoun-ca
"Matas"-properNoun-ca "Matas"-noun-oc
"Matas"-properNoun-ca "Matas"-properNoun-oc
"Matas"-noun-oc "Matas"-properNoun-ca
"Matas"-properNoun-oc "Matas"-properNoun-ca
"Soler"-properNoun-ca "Soler"-noun-oc
