","-comma-eo ","-comma-ca
"Aliseda"-properNoun-eo "Aliseda"-properNoun-ca
"Aliseda"-properNoun-ca "Aliseda"-properNoun-eo
"Almaraz"-properNoun-eo "Almaraz"-properNoun-ca
"Almaraz"-properNoun-ca "Almaraz"-properNoun-eo
"Almoharín"-properNoun-eo "Almoharín"-properNoun-ca
"Almoharín"-properNoun-ca "Almoharín"-properNoun-eo
"Arroyo de la Luz"-properNoun-eo "Arroyo de la Luz"-properNoun-ca
"Arroyo de la Luz"-properNoun-ca "Arroyo de la Luz"-properNoun-eo
"Arroyomolinos de la Vera"-properNoun-eo "Arroyomolinos de la Vera"-properNoun-ca
"Arroyomolinos de la Vera"-properNoun-ca "Arroyomolinos de la Vera"-properNoun-eo
"Baños de Montemayor"-properNoun-eo "Baños de Montemayor"-properNoun-ca
"Baños de Montemayor"-properNoun-ca "Baños de Montemayor"-properNoun-eo
"Belvís de Monroy"-properNoun-eo "Belvís de Monroy"-properNoun-ca
"Belvís de Monroy"-properNoun-ca "Belvís de Monroy"-properNoun-eo
"Benquerencia"-properNoun-eo "Benquerencia"-properNoun-ca
"Benquerencia"-properNoun-ca "Benquerencia"-properNoun-eo
"Berrocalejo"-properNoun-eo "Berrocalejo"-properNoun-ca
"Berrocalejo"-properNoun-ca "Berrocalejo"-properNoun-eo
"Berzocana"-properNoun-eo "Berzocana"-properNoun-ca
"Berzocana"-properNoun-ca "Berzocana"-properNoun-eo
"Bohonal de Ibor"-properNoun-eo "Bohonal de Ibor"-properNoun-ca
"Bohonal de Ibor"-properNoun-ca "Bohonal de Ibor"-properNoun-eo
"Botija"-properNoun-eo "Botija"-properNoun-ca
"Botija"-properNoun-ca "Botija"-properNoun-eo
"Brozas"-properNoun-eo "Brozas"-properNoun-ca
"Brozas"-properNoun-ca "Brozas"-properNoun-eo
"Cabañas del Castillo"-properNoun-eo "Cabañas del Castillo"-properNoun-ca
"Cabañas del Castillo"-properNoun-ca "Cabañas del Castillo"-properNoun-eo
"Cabezabellosa"-properNoun-eo "Cabezabellosa"-properNoun-ca
"Cabezabellosa"-properNoun-ca "Cabezabellosa"-properNoun-eo
"Cabezuela del Valle"-properNoun-eo "Cabezuela del Valle"-properNoun-ca
"Cabezuela del Valle"-properNoun-ca "Cabezuela del Valle"-properNoun-eo
"Cachorrilla"-properNoun-eo "Cachorrilla"-properNoun-ca
"Cachorrilla"-properNoun-ca "Cachorrilla"-properNoun-eo
"Cadalso"-properNoun-eo "Cadalso"-properNoun-ca
"Cadalso"-properNoun-ca "Cadalso"-properNoun-eo
"Calzadilla"-properNoun-eo "Calzadilla"-properNoun-ca
"Calzadilla"-properNoun-ca "Calzadilla"-properNoun-eo
"Caminomorisco"-properNoun-eo "Caminomorisco"-properNoun-ca
"Caminomorisco"-properNoun-ca "Caminomorisco"-properNoun-eo
"Campillo de Deleitosa"-properNoun-eo "Campillo de Deleitosa"-properNoun-ca
"Campillo de Deleitosa"-properNoun-ca "Campillo de Deleitosa"-properNoun-eo
"Campo Lugar"-properNoun-eo "Campo Lugar"-properNoun-ca
"Campo Lugar"-properNoun-ca "Campo Lugar"-properNoun-eo
"Cañaveral"-properNoun-eo "Cañaveral"-properNoun-ca
"Cañaveral"-properNoun-ca "Cañaveral"-properNoun-eo
"Carcaboso"-properNoun-eo "Carcaboso"-properNoun-ca
"Carcaboso"-properNoun-ca "Carcaboso"-properNoun-eo
"Carrascalejo"-properNoun-eo "Carrascalejo"-properNoun-ca
"Carrascalejo"-properNoun-ca "Carrascalejo"-properNoun-eo
"Casar de Cáceres"-properNoun-eo "Casar de Cáceres"-properNoun-ca
"Casar de Cáceres"-properNoun-ca "Casar de Cáceres"-properNoun-eo
"Casar de Palomero"-properNoun-eo "Casar de Palomero"-properNoun-ca
"Casar de Palomero"-properNoun-ca "Casar de Palomero"-properNoun-eo
"Casares de las Hurdes"-properNoun-eo "Casares de las Hurdes"-properNoun-ca
"Casares de las Hurdes"-properNoun-ca "Casares de las Hurdes"-properNoun-eo
"Casas de Don Antonio"-properNoun-eo "Casas de Don Antonio"-properNoun-ca
"Casas de Don Antonio"-properNoun-ca "Casas de Don Antonio"-properNoun-eo
"Casas de Don Gómez"-properNoun-eo "Casas de Don Gómez"-properNoun-ca
"Casas de Don Gómez"-properNoun-ca "Casas de Don Gómez"-properNoun-eo
"Casas del Castañar"-properNoun-eo "Casas del Castañar"-properNoun-ca
"Casas del Castañar"-properNoun-ca "Casas del Castañar"-properNoun-eo
"Casas del Monte"-properNoun-eo "Casas del Monte"-properNoun-ca
"Casas del Monte"-properNoun-ca "Casas del Monte"-properNoun-eo
"Casas de Millán"-properNoun-eo "Casas de Millán"-properNoun-ca
"Casas de Millán"-properNoun-ca "Casas de Millán"-properNoun-eo
"Casas de Miravete"-properNoun-eo "Casas de Miravete"-properNoun-ca
"Casas de Miravete"-properNoun-ca "Casas de Miravete"-properNoun-eo
"Casatejada"-properNoun-eo "Casatejada"-properNoun-ca
"Casatejada"-properNoun-ca "Casatejada"-properNoun-eo
"Casillas de Coria"-properNoun-eo "Casillas de Coria"-properNoun-ca
"Casillas de Coria"-properNoun-ca "Casillas de Coria"-properNoun-eo
"Castañar de Ibor"-properNoun-eo "Castañar de Ibor"-properNoun-ca
"Castañar de Ibor"-properNoun-ca "Castañar de Ibor"-properNoun-eo
"Ceclavín"-properNoun-eo "Ceclavín"-properNoun-ca
"Ceclavín"-properNoun-ca "Ceclavín"-properNoun-eo
"Cedillo"-properNoun-eo "Cedillo"-properNoun-ca
"Cedillo"-properNoun-ca "Cedillo"-properNoun-eo
"Cilleros"-properNoun-eo "Cilleros"-properNoun-ca
"Cilleros"-properNoun-ca "Cilleros"-properNoun-eo
"Conquista de la Sierra"-properNoun-eo "Conquista de la Sierra"-properNoun-ca
"Conquista de la Sierra"-properNoun-ca "Conquista de la Sierra"-properNoun-eo
"Coria"-properNoun-eo "Coria"-properNoun-ca
"Coria"-properNoun-ca "Coria"-properNoun-eo
"Cuacos de Yuste"-properNoun-eo "Cuacos de Yuste"-properNoun-ca
"Cuacos de Yuste"-properNoun-ca "Cuacos de Yuste"-properNoun-eo
"La Cumbre"-properNoun-eo "La Cumbre"-properNoun-ca
"La Cumbre"-properNoun-ca "La Cumbre"-properNoun-eo
"Deleitosa"-properNoun-eo "Deleitosa"-properNoun-ca
"Deleitosa"-properNoun-ca "Deleitosa"-properNoun-eo
"Descargamaría"-properNoun-eo "Descargamaría"-properNoun-ca
"Descargamaría"-properNoun-ca "Descargamaría"-properNoun-eo
"Eljas"-properNoun-eo "Eljas"-properNoun-ca
"Eljas"-properNoun-ca "Eljas"-properNoun-eo
"Escurial"-properNoun-eo "Escurial"-properNoun-ca
"Escurial"-properNoun-ca "Escurial"-properNoun-eo
"Fresnedoso de Ibor"-properNoun-eo "Fresnedoso de Ibor"-properNoun-ca
"Fresnedoso de Ibor"-properNoun-ca "Fresnedoso de Ibor"-properNoun-eo
"Garciaz"-properNoun-eo "Garciaz"-properNoun-ca
"Garciaz"-properNoun-ca "Garciaz"-properNoun-eo
"La Garganta"-properNoun-eo "La Garganta"-properNoun-ca
"La Garganta"-properNoun-ca "La Garganta"-properNoun-eo
"Garganta la Olla"-properNoun-eo "Garganta la Olla"-properNoun-ca
"Garganta la Olla"-properNoun-ca "Garganta la Olla"-properNoun-eo
"Gargantilla"-properNoun-eo "Gargantilla"-properNoun-ca
"Gargantilla"-properNoun-ca "Gargantilla"-properNoun-eo
"Gargüera"-properNoun-eo "Gargüera"-properNoun-ca
"Gargüera"-properNoun-ca "Gargüera"-properNoun-eo
"Garrovillas de Alconétar"-properNoun-eo "Garrovillas de Alconétar"-properNoun-ca
"Garrovillas de Alconétar"-properNoun-ca "Garrovillas de Alconétar"-properNoun-eo
"Garvín"-properNoun-eo "Garvín"-properNoun-ca
"Garvín"-properNoun-ca "Garvín"-properNoun-eo
"El Gordo"-properNoun-eo "El Gordo"-properNoun-ca
"El Gordo"-properNoun-ca "El Gordo"-properNoun-eo
"La Granja"-properNoun-eo "La Granja"-properNoun-ca
"La Granja"-properNoun-ca "La Granja"-properNoun-eo
"Guijo de Coria"-properNoun-eo "Guijo de Coria"-properNoun-ca
"Guijo de Coria"-properNoun-ca "Guijo de Coria"-properNoun-eo
"Guijo de Galisteo"-properNoun-eo "Guijo de Galisteo"-properNoun-ca
"Guijo de Galisteo"-properNoun-ca "Guijo de Galisteo"-properNoun-eo
"Guijo de Granadilla"-properNoun-eo "Guijo de Granadilla"-properNoun-ca
"Guijo de Granadilla"-properNoun-ca "Guijo de Granadilla"-properNoun-eo
"Guijo de Santa Bárbara"-properNoun-eo "Guijo de Santa Bárbara"-properNoun-ca
"Guijo de Santa Bárbara"-properNoun-ca "Guijo de Santa Bárbara"-properNoun-eo
"Herguijuela"-properNoun-eo "Herguijuela"-properNoun-ca
"Herguijuela"-properNoun-ca "Herguijuela"-properNoun-eo
"Hernán-Pérez"-properNoun-eo "Hernán-Pérez"-properNoun-ca
"Hernán-Pérez"-properNoun-ca "Hernán-Pérez"-properNoun-eo
"Herrera de Alcántara"-properNoun-eo "Herrera de Alcántara"-properNoun-ca
"Herrera de Alcántara"-properNoun-ca "Herrera de Alcántara"-properNoun-eo
"Herreruela"-properNoun-eo "Herreruela"-properNoun-ca
"Herreruela"-properNoun-ca "Herreruela"-properNoun-eo
"Hinojal"-properNoun-eo "Hinojal"-properNoun-ca
"Hinojal"-properNoun-ca "Hinojal"-properNoun-eo
"Holguera"-properNoun-eo "Holguera"-properNoun-ca
"Holguera"-properNoun-ca "Holguera"-properNoun-eo
"Huélaga"-properNoun-eo "Huélaga"-properNoun-ca
"Huélaga"-properNoun-ca "Huélaga"-properNoun-eo
"Ibahernando"-properNoun-eo "Ibahernando"-properNoun-ca
"Ibahernando"-properNoun-ca "Ibahernando"-properNoun-eo
"Jaraicejo"-properNoun-eo "Jaraicejo"-properNoun-ca
"Jaraicejo"-properNoun-ca "Jaraicejo"-properNoun-eo
"Jaraíz de la Vera"-properNoun-eo "Jaraíz de la Vera"-properNoun-ca
"Jaraíz de la Vera"-properNoun-ca "Jaraíz de la Vera"-properNoun-eo
"Jarandilla de la Vera"-properNoun-eo "Jarandilla de la Vera"-properNoun-ca
"Jarandilla de la Vera"-properNoun-ca "Jarandilla de la Vera"-properNoun-eo
"Jarilla"-properNoun-eo "Jarilla"-properNoun-ca
"Jarilla"-properNoun-ca "Jarilla"-properNoun-eo
"Jerte"-properNoun-eo "Jerte"-properNoun-ca
"Jerte"-properNoun-ca "Jerte"-properNoun-eo
"Ladrillar"-properNoun-eo "Ladrillar"-properNoun-ca
"Ladrillar"-properNoun-ca "Ladrillar"-properNoun-eo
"Logrosán"-properNoun-eo "Logrosán"-properNoun-ca
"Logrosán"-properNoun-ca "Logrosán"-properNoun-eo
"Losar de la Vera"-properNoun-eo "Losar de la Vera"-properNoun-ca
"Losar de la Vera"-properNoun-ca "Losar de la Vera"-properNoun-eo
"Madrigal de la Vera"-properNoun-eo "Madrigal de la Vera"-properNoun-ca
"Madrigal de la Vera"-properNoun-ca "Madrigal de la Vera"-properNoun-eo
"Madrigalejo"-properNoun-eo "Madrigalejo"-properNoun-ca
"Madrigalejo"-properNoun-ca "Madrigalejo"-properNoun-eo
"Madroñera"-properNoun-eo "Madroñera"-properNoun-ca
"Madroñera"-properNoun-ca "Madroñera"-properNoun-eo
"Majadas"-properNoun-eo "Majadas"-properNoun-ca
"Majadas"-properNoun-ca "Majadas"-properNoun-eo
"Malpartida de Cáceres"-properNoun-eo "Malpartida de Cáceres"-properNoun-ca
"Malpartida de Cáceres"-properNoun-ca "Malpartida de Cáceres"-properNoun-eo
"Malpartida de Plasencia"-properNoun-eo "Malpartida de Plasencia"-properNoun-ca
"Malpartida de Plasencia"-properNoun-ca "Malpartida de Plasencia"-properNoun-eo
"Marchagaz"-properNoun-eo "Marchagaz"-properNoun-ca
"Marchagaz"-properNoun-ca "Marchagaz"-properNoun-eo
"Mata de Alcántara"-properNoun-eo "Mata de Alcántara"-properNoun-ca
"Mata de Alcántara"-properNoun-ca "Mata de Alcántara"-properNoun-eo
"Membrío"-properNoun-eo "Membrío"-properNoun-ca
"Membrío"-properNoun-ca "Membrío"-properNoun-eo
"Mesas de Ibor"-properNoun-eo "Mesas de Ibor"-properNoun-ca
"Mesas de Ibor"-properNoun-ca "Mesas de Ibor"-properNoun-eo
"Miajadas"-properNoun-eo "Miajadas"-properNoun-ca
"Miajadas"-properNoun-ca "Miajadas"-properNoun-eo
"Millanes"-properNoun-eo "Millanes"-properNoun-ca
"Millanes"-properNoun-ca "Millanes"-properNoun-eo
"Mirabel"-properNoun-eo "Mirabel"-properNoun-ca
"Mirabel"-properNoun-ca "Mirabel"-properNoun-eo
"Mohedas de Granadilla"-properNoun-eo "Mohedas de Granadilla"-properNoun-ca
"Mohedas de Granadilla"-properNoun-ca "Mohedas de Granadilla"-properNoun-eo
"Montánchez"-properNoun-eo "Montánchez"-properNoun-ca
"Montánchez"-properNoun-ca "Montánchez"-properNoun-eo
"Montehermoso"-properNoun-eo "Montehermoso"-properNoun-ca
"Montehermoso"-properNoun-ca "Montehermoso"-properNoun-eo
"Moraleja"-properNoun-eo "Moraleja"-properNoun-ca
"Moraleja"-properNoun-ca "Moraleja"-properNoun-eo
"Navaconcejo"-properNoun-eo "Navaconcejo"-properNoun-ca
"Navaconcejo"-properNoun-ca "Navaconcejo"-properNoun-eo
"Navalmoral de la Mata"-properNoun-eo "Navalmoral de la Mata"-properNoun-ca
"Navalmoral de la Mata"-properNoun-ca "Navalmoral de la Mata"-properNoun-eo
"Navalvillar de Ibor"-properNoun-eo "Navalvillar de Ibor"-properNoun-ca
"Navalvillar de Ibor"-properNoun-ca "Navalvillar de Ibor"-properNoun-eo
"Navas del Madroño"-properNoun-eo "Navas del Madroño"-properNoun-ca
"Navas del Madroño"-properNoun-ca "Navas del Madroño"-properNoun-eo
"Navezuelas"-properNoun-eo "Navezuelas"-properNoun-ca
"Navezuelas"-properNoun-ca "Navezuelas"-properNoun-eo
"Nuñomoral"-properNoun-eo "Nuñomoral"-properNoun-ca
"Nuñomoral"-properNoun-ca "Nuñomoral"-properNoun-eo
"Oliva de Plasencia"-properNoun-eo "Oliva de Plasencia"-properNoun-ca
"Oliva de Plasencia"-properNoun-ca "Oliva de Plasencia"-properNoun-eo
"Pasarón de la Vera"-properNoun-eo "Pasarón de la Vera"-properNoun-ca
"Pasarón de la Vera"-properNoun-ca "Pasarón de la Vera"-properNoun-eo
"Pedroso de Acim"-properNoun-eo "Pedroso de Acim"-properNoun-ca
"Pedroso de Acim"-properNoun-ca "Pedroso de Acim"-properNoun-eo
"Peraleda de la Mata"-properNoun-eo "Peraleda de la Mata"-properNoun-ca
"Peraleda de la Mata"-properNoun-ca "Peraleda de la Mata"-properNoun-eo
"Peraleda de San Román"-properNoun-eo "Peraleda de San Román"-properNoun-ca
"Peraleda de San Román"-properNoun-ca "Peraleda de San Román"-properNoun-eo
"Perales del Puerto"-properNoun-eo "Perales del Puerto"-properNoun-ca
"Perales del Puerto"-properNoun-ca "Perales del Puerto"-properNoun-eo
"Pescueza"-properNoun-eo "Pescueza"-properNoun-ca
"Pescueza"-properNoun-ca "Pescueza"-properNoun-eo
"La Pesga"-properNoun-eo "La Pesga"-properNoun-ca
"La Pesga"-properNoun-ca "La Pesga"-properNoun-eo
"Piedras Albas"-properNoun-eo "Piedras Albas"-properNoun-ca
"Piedras Albas"-properNoun-ca "Piedras Albas"-properNoun-eo
"Pinofranqueado"-properNoun-eo "Pinofranqueado"-properNoun-ca
"Pinofranqueado"-properNoun-ca "Pinofranqueado"-properNoun-eo
"Piornal"-properNoun-eo "Piornal"-properNoun-ca
"Piornal"-properNoun-ca "Piornal"-properNoun-eo
"Plasenzuela"-properNoun-eo "Plasenzuela"-properNoun-ca
"Plasenzuela"-properNoun-ca "Plasenzuela"-properNoun-eo
"Portaje"-properNoun-eo "Portaje"-properNoun-ca
"Portaje"-properNoun-ca "Portaje"-properNoun-eo
"Portezuelo"-properNoun-eo "Portezuelo"-properNoun-ca
"Portezuelo"-properNoun-ca "Portezuelo"-properNoun-eo
"Pozuelo de Zarzón"-properNoun-eo "Pozuelo de Zarzón"-properNoun-ca
"Pozuelo de Zarzón"-properNoun-ca "Pozuelo de Zarzón"-properNoun-eo
"Puerto de Santa Cruz"-properNoun-eo "Puerto de Santa Cruz"-properNoun-ca
"Puerto de Santa Cruz"-properNoun-ca "Puerto de Santa Cruz"-properNoun-eo
"Riolobos"-properNoun-eo "Riolobos"-properNoun-ca
"Riolobos"-properNoun-ca "Riolobos"-properNoun-eo
"Robledillo de Gata"-properNoun-eo "Robledillo de Gata"-properNoun-ca
"Robledillo de Gata"-properNoun-ca "Robledillo de Gata"-properNoun-eo
"Robledillo de la Vera"-properNoun-eo "Robledillo de la Vera"-properNoun-ca
"Robledillo de la Vera"-properNoun-ca "Robledillo de la Vera"-properNoun-eo
"Robledillo de Trujillo"-properNoun-eo "Robledillo de Trujillo"-properNoun-ca
"Robledillo de Trujillo"-properNoun-ca "Robledillo de Trujillo"-properNoun-eo
"Robledollano"-properNoun-eo "Robledollano"-properNoun-ca
"Robledollano"-properNoun-ca "Robledollano"-properNoun-eo
"Romangordo"-properNoun-eo "Romangordo"-properNoun-ca
"Romangordo"-properNoun-ca "Romangordo"-properNoun-eo
"Ruanes"-properNoun-eo "Ruanes"-properNoun-ca
"Ruanes"-properNoun-ca "Ruanes"-properNoun-eo
"Salorino"-properNoun-eo "Salorino"-properNoun-ca
"Salorino"-properNoun-ca "Salorino"-properNoun-eo
"Salvatierra de Santiago"-properNoun-eo "Salvatierra de Santiago"-properNoun-ca
"Salvatierra de Santiago"-properNoun-ca "Salvatierra de Santiago"-properNoun-eo
"San Martín de Trevejo"-properNoun-eo "San Martín de Trevejo"-properNoun-ca
"San Martín de Trevejo"-properNoun-ca "San Martín de Trevejo"-properNoun-eo
"Santa Ana"-properNoun-eo "Santa Ana"-properNoun-ca
"Santa Ana"-properNoun-ca "Santa Ana"-properNoun-eo
"Santa Cruz de la Sierra"-properNoun-eo "Santa Cruz de la Sierra"-properNoun-ca
"Santa Cruz de la Sierra"-properNoun-ca "Santa Cruz de la Sierra"-properNoun-eo
"Santa Cruz de Paniagua"-properNoun-eo "Santa Cruz de Paniagua"-properNoun-ca
"Santa Cruz de Paniagua"-properNoun-ca "Santa Cruz de Paniagua"-properNoun-eo
"Santa Marta de Magasca"-properNoun-eo "Santa Marta de Magasca"-properNoun-ca
"Santa Marta de Magasca"-properNoun-ca "Santa Marta de Magasca"-properNoun-eo
"Santiago de Alcántara"-properNoun-eo "Santiago de Alcántara"-properNoun-ca
"Santiago de Alcántara"-properNoun-ca "Santiago de Alcántara"-properNoun-eo
"Santiago del Campo"-properNoun-eo "Santiago del Campo"-properNoun-ca
"Santiago del Campo"-properNoun-ca "Santiago del Campo"-properNoun-eo
"Santibáñez el Alto"-properNoun-eo "Santibáñez el Alto"-properNoun-ca
"Santibáñez el Alto"-properNoun-ca "Santibáñez el Alto"-properNoun-eo
"Santibáñez el Bajo"-properNoun-eo "Santibáñez el Bajo"-properNoun-ca
"Santibáñez el Bajo"-properNoun-ca "Santibáñez el Bajo"-properNoun-eo
"Saucedilla"-properNoun-eo "Saucedilla"-properNoun-ca
"Saucedilla"-properNoun-ca "Saucedilla"-properNoun-eo
"Segura de Toro"-properNoun-eo "Segura de Toro"-properNoun-ca
"Segura de Toro"-properNoun-ca "Segura de Toro"-properNoun-eo
"Serradilla"-properNoun-eo "Serradilla"-properNoun-ca
"Serradilla"-properNoun-ca "Serradilla"-properNoun-eo
"Serrejón"-properNoun-eo "Serrejón"-properNoun-ca
"Serrejón"-properNoun-ca "Serrejón"-properNoun-eo
"Sierra de Fuentes"-properNoun-eo "Sierra de Fuentes"-properNoun-ca
"Sierra de Fuentes"-properNoun-ca "Sierra de Fuentes"-properNoun-eo
"Talaván"-properNoun-eo "Talaván"-properNoun-ca
"Talaván"-properNoun-ca "Talaván"-properNoun-eo
"Talaveruela de la Vera"-properNoun-eo "Talaveruela de la Vera"-properNoun-ca
"Talaveruela de la Vera"-properNoun-ca "Talaveruela de la Vera"-properNoun-eo
"Talayuela"-properNoun-eo "Talayuela"-properNoun-ca
"Talayuela"-properNoun-ca "Talayuela"-properNoun-eo
"Tejeda de Tiétar"-properNoun-eo "Tejeda de Tiétar"-properNoun-ca
"Tejeda de Tiétar"-properNoun-ca "Tejeda de Tiétar"-properNoun-eo
"Toril"-properNoun-eo "Toril"-properNoun-ca
"Toril"-properNoun-ca "Toril"-properNoun-eo
"Tornavacas"-properNoun-eo "Tornavacas"-properNoun-ca
"Tornavacas"-properNoun-ca "Tornavacas"-properNoun-eo
"El Torno"-properNoun-eo "El Torno"-properNoun-ca
"El Torno"-properNoun-ca "El Torno"-properNoun-eo
"Torrecilla de los Ángeles"-properNoun-eo "Torrecilla de los Ángeles"-properNoun-ca
"Torrecilla de los Ángeles"-properNoun-ca "Torrecilla de los Ángeles"-properNoun-eo
"Torrecillas de la Tiesa"-properNoun-eo "Torrecillas de la Tiesa"-properNoun-ca
"Torrecillas de la Tiesa"-properNoun-ca "Torrecillas de la Tiesa"-properNoun-eo
"Torre de Don Miguel"-properNoun-eo "Torre de Don Miguel"-properNoun-ca
"Torre de Don Miguel"-properNoun-ca "Torre de Don Miguel"-properNoun-eo
"Torre de Santa María"-properNoun-eo "Torre de Santa María"-properNoun-ca
"Torre de Santa María"-properNoun-ca "Torre de Santa María"-properNoun-eo
"Torrejoncillo"-properNoun-eo "Torrejoncillo"-properNoun-ca
"Torrejoncillo"-properNoun-ca "Torrejoncillo"-properNoun-eo
"Torrejón el Rubio"-properNoun-eo "Torrejón el Rubio"-properNoun-ca
"Torrejón el Rubio"-properNoun-ca "Torrejón el Rubio"-properNoun-eo
"Torremenga"-properNoun-eo "Torremenga"-properNoun-ca
"Torremenga"-properNoun-ca "Torremenga"-properNoun-eo
"Torremocha"-properNoun-eo "Torremocha"-properNoun-ca
"Torremocha"-properNoun-ca "Torremocha"-properNoun-eo
"Torreorgaz"-properNoun-eo "Torreorgaz"-properNoun-ca
"Torreorgaz"-properNoun-ca "Torreorgaz"-properNoun-eo
"Torrequemada"-properNoun-eo "Torrequemada"-properNoun-ca
"Torrequemada"-properNoun-ca "Torrequemada"-properNoun-eo
"Valdastillas"-properNoun-eo "Valdastillas"-properNoun-ca
"Valdastillas"-properNoun-ca "Valdastillas"-properNoun-eo
"Valdecañas de Tajo"-properNoun-eo "Valdecañas de Tajo"-properNoun-ca
"Valdecañas de Tajo"-properNoun-ca "Valdecañas de Tajo"-properNoun-eo
"Valdefuentes"-properNoun-eo "Valdefuentes"-properNoun-ca
"Valdefuentes"-properNoun-ca "Valdefuentes"-properNoun-eo
"Valdehúncar"-properNoun-eo "Valdehúncar"-properNoun-ca
"Valdehúncar"-properNoun-ca "Valdehúncar"-properNoun-eo
"Valdelacasa de Tajo"-properNoun-eo "Valdelacasa de Tajo"-properNoun-ca
"Valdelacasa de Tajo"-properNoun-ca "Valdelacasa de Tajo"-properNoun-eo
"Valdemorales"-properNoun-eo "Valdemorales"-properNoun-ca
"Valdemorales"-properNoun-ca "Valdemorales"-properNoun-eo
"Valdeobispo"-properNoun-eo "Valdeobispo"-properNoun-ca
"Valdeobispo"-properNoun-ca "Valdeobispo"-properNoun-eo
"Valencia de Alcántara"-properNoun-eo "Valencia de Alcántara"-properNoun-ca
"Valencia de Alcántara"-properNoun-ca "Valencia de Alcántara"-properNoun-eo
"Valverde de la Vera"-properNoun-eo "Valverde de la Vera"-properNoun-ca
"Valverde de la Vera"-properNoun-ca "Valverde de la Vera"-properNoun-eo
"Valverde del Fresno"-properNoun-eo "Valverde del Fresno"-properNoun-ca
"Valverde del Fresno"-properNoun-ca "Valverde del Fresno"-properNoun-eo
