"pomoćan"-adjective-hbs "support"-adjective-eng
"djelomičan"-adjective-hbs "partial"-adjective-eng
"djelomičan"-adjective-hbs "partially"-adjective-eng
"dnevni"-adjective-hbs "daily"-adjective-eng
"dobar"-adjective-hbs "good"-adjective-eng
"dobar"-adjective-hbs "kind"-adjective-eng
"dobrosusjedski"-adjective-hbs "neighbourly"-adjective-eng
"dobrovoljan"-adjective-hbs "voluntary"-adjective-eng
"dodijeljen"-adjective-hbs "extended"-adjective-eng
"dojučerašnji"-adjective-hbs "yesterday's"-adjective-eng
"domaći"-adjective-hbs "domestic"-adjective-eng
"domoljubni"-adjective-hbs "patriotic"-adjective-eng
"donatorski"-adjective-hbs "generous"-adjective-eng
"donesen"-adjective-hbs "reported"-adjective-eng
"donji"-adjective-hbs "low"-adjective-eng
"dopunski"-adjective-hbs "additional"-adjective-eng
"dopunski"-adjective-hbs "extra"-adjective-eng
"dopunski"-adjective-hbs "supplementary"-adjective-eng
"dosadašnji"-adjective-hbs "supreme"-adjective-eng
"dovoljan"-adjective-hbs "insufficient"-adjective-eng
"dovoljan"-adjective-hbs "short"-adjective-eng
"dovoljan"-adjective-hbs "sufficient"-adjective-eng
"doživotan"-adjective-hbs "life"-adjective-eng
"doživotan"-adjective-hbs "life-long"-adjective-eng
"dozvoljen"-adjective-hbs "allowed"-adjective-eng
"dozvoljen"-adjective-hbs "permitted"-adjective-eng
"dramski"-adjective-hbs "dramatic"-adjective-eng
"drastičan"-adjective-hbs "dramatic"-adjective-eng
"drastičan"-adjective-hbs "drastic"-adjective-eng
"drevan"-adjective-hbs "ancient"-adjective-eng
"drevan"-adjective-hbs "antique"-adjective-eng
"drugi"-adjective-hbs "different"-adjective-eng
"drugi"-adjective-hbs "other"-adjective-eng
"državni"-adjective-hbs "civil"-adjective-eng
"državni"-adjective-hbs "national"-adjective-eng
"državni"-adjective-hbs "public"-adjective-eng
"državni"-adjective-hbs "state"-adjective-eng
"dublinski"-adjective-hbs "Dublin"-adjective-eng
"dubok"-adjective-hbs "deep"-adjective-eng
"dug"-adjective-hbs "lengthy"-adjective-eng
"dug"-adjective-hbs "long"-adjective-eng
"dugotrajan"-adjective-hbs "lengthy"-adjective-eng
"dugotrajan"-adjective-hbs "long"-adjective-eng
"duhanski"-adjective-hbs "tobacco"-adjective-eng
"duhovan"-adjective-hbs "ecclesiastical"-adjective-eng
"duhovan"-adjective-hbs "spiritual"-adjective-eng
"dunavski"-adjective-hbs "Danube"-adjective-eng
"dvodnevni"-adjective-hbs "bicameral"-adjective-eng
"dvodnevni"-adjective-hbs "two-day"-adjective-eng
"dvopartijski"-adjective-hbs "stable"-adjective-eng
"dvostranački"-adjective-hbs "stable"-adjective-eng
"dvostruk"-adjective-hbs "double"-adjective-eng
"dvostruk"-adjective-hbs "dual"-adjective-eng
"dvostruk"-adjective-hbs "twofold"-adjective-eng
"džinovski"-adjective-hbs "giant"-adjective-eng
"džinovski"-adjective-hbs "gigantic"-adjective-eng
"efikasan"-adjective-hbs "effective"-adjective-eng
"efikasan"-adjective-hbs "efficient"-adjective-eng
"egejski"-adjective-hbs "Adriatic"-adjective-eng
"egipatski"-adjective-hbs "Egyptian"-adjective-eng
"ekološki"-adjective-hbs "ecological"-adjective-eng
"ekološki"-adjective-hbs "environmental"-adjective-eng
"ekonomski"-adjective-hbs "economic"-adjective-eng
"ekscentričan"-adjective-hbs "eccentric"-adjective-eng
"eksperimentalan"-adjective-hbs "experimental"-adjective-eng
"ekspertni"-adjective-hbs "expert"-adjective-eng
"ekspertski"-adjective-hbs "expert"-adjective-eng
"ekstradiran"-adjective-hbs "extradited"-adjective-eng
"elegantan"-adjective-hbs "elegant"-adjective-eng
"električan"-adjective-hbs "electrical"-adjective-eng
"elektronski"-adjective-hbs "electronic"-adjective-eng
"elitan"-adjective-hbs "elite"-adjective-eng
"emigracijski"-adjective-hbs "emigrant"-adjective-eng
"emocionalan"-adjective-hbs "emotional"-adjective-eng
"enciklopedijski"-adjective-hbs "encyclopaedic"-adjective-eng
"energetski"-adjective-hbs "energetic"-adjective-eng
"energetski"-adjective-hbs "energy"-adjective-eng
"energičan"-adjective-hbs "energetic"-adjective-eng
"energičan"-adjective-hbs "vigorous"-adjective-eng
"engleski"-adjective-hbs "English"-adjective-eng
"estetski"-adjective-hbs "aesthetic"-adjective-eng
"estonski"-adjective-hbs "Estonian"-adjective-eng
"etnički"-adjective-hbs "ethnic"-adjective-eng
"etnografski"-adjective-hbs "ethnographic"-adjective-eng
"etrurski"-adjective-hbs "Etruscan"-adjective-eng
"euroatlanski"-adjective-hbs "Euro-Atlantic"-adjective-eng
"euroatlantski"-adjective-hbs "Euro-Atlantic"-adjective-eng
"euroazijski"-adjective-hbs "Eurasian"-adjective-eng
"europski"-adjective-hbs "European"-adjective-eng
"evangelički"-adjective-hbs "evangelist"-adjective-eng
"eventualan"-adjective-hbs "eventual"-adjective-eng
"eventualan"-adjective-hbs "possible"-adjective-eng
"eventualan"-adjective-hbs "potential"-adjective-eng
"evroazijski"-adjective-hbs "Eurasian"-adjective-eng
"evropski"-adjective-hbs "European"-adjective-eng
"famozan"-adjective-hbs "famous"-adjective-eng
"fantastičan"-adjective-hbs "fantastic"-adjective-eng
"fantastičan"-adjective-hbs "thrilling"-adjective-eng
"fantomski"-adjective-hbs "phantom"-adjective-eng
"farmaceutski"-adjective-hbs "pharmaceutical"-adjective-eng
"farmakoterapeutski"-adjective-hbs "pharmacotherapeutic"-adjective-eng
"fatalan"-adjective-hbs "fatal"-adjective-eng
"februarski"-adjective-hbs "February"-adjective-eng
"fenomenalan"-adjective-hbs "phenomenal"-adjective-eng
"festivalski"-adjective-hbs "festival"-adjective-eng
"filharmonijski"-adjective-hbs "philharmonic"-adjective-eng
"filmski"-adjective-hbs "film"-adjective-eng
"filozofski"-adjective-hbs "philosophic"-adjective-eng
"fin"-adjective-hbs "delicate"-adjective-eng
"fin"-adjective-hbs "fine"-adjective-eng
"fin"-adjective-hbs "nice"-adjective-eng
"finalni"-adjective-hbs "final"-adjective-eng
"financijski"-adjective-hbs "financial"-adjective-eng
"finansijski"-adjective-hbs "financial"-adjective-eng
"finski"-adjective-hbs "Finnish"-adjective-eng
"fiskalni"-adjective-hbs "fiscal"-adjective-eng
"fondacijski"-adjective-hbs "foundation"-adjective-eng
"formalan"-adjective-hbs "formal"-adjective-eng
"formiran"-adjective-hbs "formed"-adjective-eng
"fotografski"-adjective-hbs "photographic"-adjective-eng
"francuski"-adjective-hbs "French"-adjective-eng
"franjevački"-adjective-hbs "Franciscan"-adjective-eng
"frankfurtski"-adjective-hbs "Frankfurt"-adjective-eng
"frankofoni"-adjective-hbs "francophone"-adjective-eng
"fudbalski"-adjective-hbs "football"-adjective-eng
"funkcionalan"-adjective-hbs "functional"-adjective-eng
"funkcionalan"-adjective-hbs "operational"-adjective-eng
"funkcionerski"-adjective-hbs "civil-service"-adjective-eng
"gangsterski"-adjective-hbs "gangster"-adjective-eng
"garancijski"-adjective-hbs "guarantee"-adjective-eng
"garantni"-adjective-hbs "guarantee"-adjective-eng
"generalan"-adjective-hbs "general"-adjective-eng
"generalski"-adjective-hbs "general"-adjective-eng
"genetski"-adjective-hbs "genetic"-adjective-eng
"geoekonomski"-adjective-hbs "geoeconomic"-adjective-eng
"geografski"-adjective-hbs "geographic"-adjective-eng
"geomagnetski"-adjective-hbs "geomagnetic"-adjective-eng
"geometrijski"-adjective-hbs "geometric"-adjective-eng
"gigantski"-adjective-hbs "giant"-adjective-eng
"gigantski"-adjective-hbs "gigantic"-adjective-eng
"gimnastičarski"-adjective-hbs "gymnastic"-adjective-eng
"gladak"-adjective-hbs "smooth"-adjective-eng
"glasački"-adjective-hbs "ballot"-adjective-eng
"glasački"-adjective-hbs "voting"-adjective-eng
"glavni"-adjective-hbs "key"-adjective-eng
"glavni"-adjective-hbs "leading"-adjective-eng
"glavni"-adjective-hbs "main"-adjective-eng
"glavni"-adjective-hbs "major"-adjective-eng
"glavni"-adjective-hbs "primary"-adjective-eng
"glavni"-adjective-hbs "prime"-adjective-eng
"glavni"-adjective-hbs "principal"-adjective-eng
"glavni"-adjective-hbs "top"-adjective-eng
"globalan"-adjective-hbs "global"-adjective-eng
"gnjio"-adjective-hbs "rotten"-adjective-eng
"godišnji"-adjective-hbs "annual"-adjective-eng
"godišnji"-adjective-hbs "yearly"-adjective-eng
"golanski"-adjective-hbs "Golan"-adjective-eng
"gornji"-adjective-hbs "upper"-adjective-eng
"gorski"-adjective-hbs "mountain"-adjective-eng
"gotski"-adjective-hbs "Gothic"-adjective-eng
"građanski"-adjective-hbs "civic"-adjective-eng
"građanski"-adjective-hbs "civil"-adjective-eng
"građevinski"-adjective-hbs "building"-adjective-eng
"građevinski"-adjective-hbs "civil"-adjective-eng
"gradski"-adjective-hbs "city"-adjective-eng
"grandiozan"-adjective-hbs "grandiose"-adjective-eng
"graničan"-adjective-hbs "border"-adjective-eng
"graničan"-adjective-hbs "frontier"-adjective-eng
"grčki"-adjective-hbs "Greek"-adjective-eng
"grnčarski"-adjective-hbs "pottery"-adjective-eng
"gruzijski"-adjective-hbs "Georgian"-adjective-eng
"gust"-adjective-hbs "dense"-adjective-eng
"gust"-adjective-hbs "thick"-adjective-eng
"guvernerski"-adjective-hbs "governor"-adjective-eng
"hapšenje"-noun-hbs "arrest"-noun-eng
"hapšenje"-noun-hbs "capture"-noun-eng
"haški"-adjective-hbs "Hague"-adjective-eng
"haskovski"-adjective-hbs "Haskovo"-adjective-eng
"hebrejski"-adjective-hbs "Jewish"-adjective-eng
"helikopterski"-adjective-hbs "helicopter"-adjective-eng
"hemijski"-adjective-hbs "chemical"-adjective-eng
"hemoterapijski"-adjective-hbs "chemotherapy"-adjective-eng
"hercegovački"-adjective-hbs "Herzegovinian"-adjective-eng
"hidroenergetski"-adjective-hbs "hydro-energetic"-adjective-eng
"higijenski"-adjective-hbs "hygenic"-adjective-eng
"hilendarski"-adjective-hbs "highland"-adjective-eng
"hitan"-adjective-hbs "emergency"-adjective-eng
"hitan"-adjective-hbs "immediate"-adjective-eng
"hitan"-adjective-hbs "urgent"-adjective-eng
"hititski"-adjective-hbs "Hittite"-adjective-eng
"hladan"-adjective-hbs "bitter"-adjective-eng
"hladan"-adjective-hbs "cold"-adjective-eng
"hladan"-adjective-hbs "cool"-adjective-eng
"holandski"-adjective-hbs "Dutch"-adjective-eng
"holivudski"-adjective-hbs "Hollywood"-adjective-eng
"holografski"-adjective-hbs "holographic"-adjective-eng
"horski"-adjective-hbs "choral"-adjective-eng
"hotelski"-adjective-hbs "hotel"-adjective-eng
"hrišćanski"-adjective-hbs "Christian"-adjective-eng
"hroničan"-adjective-hbs "chronic"-adjective-eng
"hrvatski"-adjective-hbs "Croatian"-adjective-eng
"huliganski"-adjective-hbs "hooligan"-adjective-eng
"humanitaran"-adjective-hbs "humanitarian"-adjective-eng
"idealan"-adjective-hbs "ideal"-adjective-eng
"ilegalan"-adjective-hbs "illegal"-adjective-eng
"ilindenski"-adjective-hbs "Ilinden"-adjective-eng
"ilirski"-adjective-hbs "Illyrian"-adjective-eng
"imigracijski"-adjective-hbs "immigrant"-adjective-eng
"imigrantski"-adjective-hbs "immigrant"-adjective-eng
"imotski"-adjective-hbs "possessed"-adjective-eng
"imovinski"-adjective-hbs "rich"-adjective-eng
"imperatorski"-adjective-hbs "imperial"-adjective-eng
"impozantan"-adjective-hbs "impressive"-adjective-eng
"indijanski"-adjective-hbs "Indian"-adjective-eng
"indijski"-adjective-hbs "Indian"-adjective-eng
"indirektan"-adjective-hbs "indirect"-adjective-eng
"individualan"-adjective-hbs "individual"-adjective-eng
"indonezijski"-adjective-hbs "Indonesian"-adjective-eng
"industrijski"-adjective-hbs "industrial"-adjective-eng
"inflacijski"-adjective-hbs "inflationary"-adjective-eng
"informacijski"-adjective-hbs "informational"-adjective-eng
"informativan"-adjective-hbs "informational"-adjective-eng
"informativan"-adjective-hbs "informative"-adjective-eng
"informativan"-adjective-hbs "news"-adjective-eng
"infrastrukturni"-adjective-hbs "infrastructure"-adjective-eng
"inostrani"-adjective-hbs "foreign"-adjective-eng
"inovacijski"-adjective-hbs "innovative"-adjective-eng
"inozemni"-adjective-hbs "foreign"-adjective-eng
"inspektorski"-adjective-hbs "investigation"-adjective-eng
"insulinski"-adjective-hbs "insulin"-adjective-eng
"integracijski"-adjective-hbs "integration"-adjective-eng
"intenzivan"-adjective-hbs "intense"-adjective-eng
"intenzivan"-adjective-hbs "intensive"-adjective-eng
"interesantan"-adjective-hbs "interesting"-adjective-eng
"internacionalan"-adjective-hbs "international"-adjective-eng
"intiman"-adjective-hbs "intimate"-adjective-eng
"intiman"-adjective-hbs "personal"-adjective-eng
"invalidski"-adjective-hbs "invalid"-adjective-eng
"investicijski"-adjective-hbs "investing"-adjective-eng
"investicijski"-adjective-hbs "investment"-adjective-eng
"investicioni"-adjective-hbs "investing"-adjective-eng
"investicioni"-adjective-hbs "investment"-adjective-eng
"investitorski"-adjective-hbs "investment"-adjective-eng
"inženjerski"-adjective-hbs "engineering"-adjective-eng
"inzulinski"-adjective-hbs "insulin"-adjective-eng
"irački"-adjective-hbs "Iraqi"-adjective-eng
"iranski"-adjective-hbs "Iranian"-adjective-eng
"irski"-adjective-hbs "Irish"-adjective-eng
"iščezao"-adjective-hbs "missing"-adjective-eng
"iskorišten"-adjective-hbs "tapped"-adjective-eng
"islamistički"-adjective-hbs "Islamist"-adjective-eng
"islamski"-adjective-hbs "Islamic"-adjective-eng
"islamski"-adjective-hbs "islamist"-adjective-eng
"islamski"-adjective-hbs "Muslim"-adjective-eng
"islandski"-adjective-hbs "Icelandic"-adjective-eng
"ispraćen"-adjective-hbs "followed"-adjective-eng
"ispunjen"-adjective-hbs "approved"-adjective-eng
"istanbulski"-adjective-hbs "Istanbul"-adjective-eng
"isti"-adjective-hbs "corresponding"-adjective-eng
"isti"-adjective-hbs "equivalent"-adjective-eng
"isti"-adjective-hbs "same"-adjective-eng
"isti"-adjective-hbs "similar"-adjective-eng
"isti"-adjective-hbs "uniform"-adjective-eng
"istinski"-adjective-hbs "actual"-adjective-eng
"istinski"-adjective-hbs "genuine"-adjective-eng
"istinski"-adjective-hbs "proper"-adjective-eng
"istinski"-adjective-hbs "real"-adjective-eng
"istinski"-adjective-hbs "right"-adjective-eng
"istinski"-adjective-hbs "true"-adjective-eng
"istočni"-adjective-hbs "east"-adjective-eng
"istočni"-adjective-hbs "eastern"-adjective-eng
"istočnoeuropski"-adjective-hbs "East European"-adjective-eng
"istočnoevropski"-adjective-hbs "East European"-adjective-eng
"istorijski"-adjective-hbs "historical"-adjective-eng
"istraživački"-adjective-hbs "research"-adjective-eng
"italijanski"-adjective-hbs "Italian"-adjective-eng
"izabran"-adjective-hbs "elected"-adjective-eng
"izbjeglički"-adjective-hbs "fugitive"-adjective-eng
"izbjeglički"-adjective-hbs "refugee"-adjective-eng
"izborni"-adjective-hbs "electoral"-adjective-eng
"izborni"-adjective-hbs "optional"-adjective-eng
"izborni"-adjective-hbs "voting"-adjective-eng
"izdan"-adjective-hbs "published"-adjective-eng
"izmirski"-adjective-hbs "Izmir"-adjective-eng
"izniman"-adjective-hbs "exceptional"-adjective-eng
"izniman"-adjective-hbs "negative"-adjective-eng
"izniman"-adjective-hbs "popular"-adjective-eng
"izniman"-adjective-hbs "rich"-adjective-eng
"izraelski"-adjective-hbs "Israeli"-adjective-eng
"izvjestan"-adjective-hbs "certain"-adjective-eng
"izvršen"-adjective-hbs "executive"-adjective-eng
"izvršen"-adjective-hbs "final"-adjective-eng
"jadranski"-adjective-hbs "Adriatic"-adjective-eng
"jak"-adjective-hbs "able"-adjective-eng
"jak"-adjective-hbs "powerful"-adjective-eng
"jak"-adjective-hbs "strong"-adjective-eng
"janjičarski"-adjective-hbs "janissary"-adjective-eng
"januarski"-adjective-hbs "January"-adjective-eng
"japanski"-adjective-hbs "Japanese"-adjective-eng
"jasan"-adjective-hbs "clear"-adjective-eng
"jasan"-adjective-hbs "still"-adjective-eng
"javan"-adjective-hbs "general"-adjective-eng
"javan"-adjective-hbs "open"-adjective-eng
"javan"-adjective-hbs "public"-adjective-eng
"jedini"-adjective-hbs "only"-adjective-eng
"jedini"-adjective-hbs "single"-adjective-eng
"jedini"-adjective-hbs "sole"-adjective-eng
"jedini"-adjective-hbs "unique"-adjective-eng
"jedinstven"-adjective-hbs "only"-adjective-eng
"jedinstven"-adjective-hbs "single"-adjective-eng
"jedinstven"-adjective-hbs "sole"-adjective-eng
"jedinstven"-adjective-hbs "unique"-adjective-eng
"jednak"-adjective-hbs "equal"-adjective-eng
"jednak"-adjective-hbs "equivalent"-adjective-eng
"jednak"-adjective-hbs "identical"-adjective-eng
"jednak"-adjective-hbs "similar"-adjective-eng
"jednak"-adjective-hbs "uniform"-adjective-eng
"jednodnevni"-adjective-hbs "one-day"-adjective-eng
"jednoglasan"-adjective-hbs "monotonous"-adjective-eng
"jednoglasan"-adjective-hbs "unanimous"-adjective-eng
"jednoglasan"-adjective-hbs "universal"-adjective-eng
"jednopartijski"-adjective-hbs "single-party"-adjective-eng
"jednostavan"-adjective-hbs "easy"-adjective-eng
"jednostavan"-adjective-hbs "simple"-adjective-eng
"jednostavan"-adjective-hbs "straightforward"-adjective-eng
"jednostranački"-adjective-hbs "single-party"-adjective-eng
"jednostran"-adjective-hbs "biased"-adjective-eng
"jednostran"-adjective-hbs "one-sided"-adjective-eng
"jednostran"-adjective-hbs "unilateral"-adjective-eng
"jermenski"-adjective-hbs "Armenian"-adjective-eng
"jesenski"-adjective-hbs "seasonal"-adjective-eng
"jevrejski"-adjective-hbs "Jewish"-adjective-eng
"jonski"-adjective-hbs "Ionian"-adjective-eng
"jordanski"-adjective-hbs "Jordanian"-adjective-eng
"jučerašnji"-adjective-hbs "possible"-adjective-eng
"jugoistočni"-adjective-hbs "South-eastern"-adjective-eng
"jugoslavenski"-adjective-hbs "Yugoslav"-adjective-eng
"jugoslavenski"-adjective-hbs "Yugoslavian"-adjective-eng
"jugoslovenski"-adjective-hbs "Yugoslav"-adjective-eng
"jugoslovenski"-adjective-hbs "Yugoslavian"-adjective-eng
"juniorski"-adjective-hbs "junior"-adjective-eng
"junski"-adjective-hbs "June"-adjective-eng
"jutarnji"-adjective-hbs "morning"-adjective-eng
"južni"-adjective-hbs "south"-adjective-eng
"južni"-adjective-hbs "southern"-adjective-eng
"južnoafrički"-adjective-hbs "South African"-adjective-eng
"južnoeuropski"-adjective-hbs "South European"-adjective-eng
"južnoevropski"-adjective-hbs "South European"-adjective-eng
"južnokorejski"-adjective-hbs "South Korean"-adjective-eng
"južnoslavenski"-adjective-hbs "South Slavic"-adjective-eng
"kabelski"-adjective-hbs "Kabul"-adjective-eng
"kadrovski"-adjective-hbs "personnel"-adjective-eng
"kaligrafski"-adjective-hbs "caligraphic"-adjective-eng
"kanadski"-adjective-hbs "Canadian"-adjective-eng
"kanalizacijski"-adjective-hbs "sewerage"-adjective-eng
"kanarski"-adjective-hbs "Canary"-adjective-eng
"kancelarijski"-adjective-hbs "square"-adjective-eng
"kandidatski"-adjective-hbs "candidate"-adjective-eng
"kanonski"-adjective-hbs "canonical"-adjective-eng
"kantonski"-adjective-hbs "cantonal"-adjective-eng
"karipski"-adjective-hbs "Caribbean"-adjective-eng
"karnevalski"-adjective-hbs "carneval"-adjective-eng
"kartonski"-adjective-hbs "plastic"-adjective-eng
"katarski"-adjective-hbs "Qatar"-adjective-eng
"katastrofalan"-adjective-hbs "disastrous"-adjective-eng
"kavgadžijski"-adjective-hbs "contentious"-adjective-eng
"kavkaski"-adjective-hbs "Caucasian"-adjective-eng
"kazahstanski"-adjective-hbs "Kazakhstani"-adjective-eng
"kemijski"-adjective-hbs "chemical"-adjective-eng
"kemoterapijski"-adjective-hbs "chemotherapy"-adjective-eng
"kilometarski"-adjective-hbs "kilometre"-adjective-eng
"kinematografski"-adjective-hbs "cinematographic"-adjective-eng
"kineski"-adjective-hbs "Chinese"-adjective-eng
"kiparski"-adjective-hbs "Cypriot"-adjective-eng
"klimatski"-adjective-hbs "climate"-adjective-eng
"ključan"-adjective-hbs "critical"-adjective-eng
"ključan"-adjective-hbs "crucial"-adjective-eng
"ključan"-adjective-hbs "key"-adjective-eng
"koalicijski"-adjective-hbs "coalition"-adjective-eng
"kolektivan"-adjective-hbs "collective"-adjective-eng
"kolovoški"-adjective-hbs "August"-adjective-eng
"komitski"-adjective-hbs "revolutionary"-adjective-eng
"kompenzatorski"-adjective-hbs "compensatory"-adjective-eng
"kompjuterski"-adjective-hbs "commuter"-adjective-eng
"kompjuterski"-adjective-hbs "computer"-adjective-eng
"kompjutorski"-adjective-hbs "commuter"-adjective-eng
"kompjutorski"-adjective-hbs "computer"-adjective-eng
"komunikacijski"-adjective-hbs "communication"-adjective-eng
"komunistički"-adjective-hbs "communist"-adjective-eng
"konačan"-adjective-hbs "eventual"-adjective-eng
"konačan"-adjective-hbs "final"-adjective-eng
"konačan"-adjective-hbs "future"-adjective-eng
"konačan"-adjective-hbs "sustainable"-adjective-eng
"konditorski"-adjective-hbs "confectionery"-adjective-eng
"konferencijski"-adjective-hbs "conference"-adjective-eng
"kongoanski"-adjective-hbs "Congolese"-adjective-eng
"konjski"-adjective-hbs "horse"-adjective-eng
"konkretan"-adjective-hbs "actual"-adjective-eng
"konkretan"-adjective-hbs "concrete"-adjective-eng
"konkretan"-adjective-hbs "particular"-adjective-eng
"konkretan"-adjective-hbs "specific"-adjective-eng
"konkurentski"-adjective-hbs "competitive"-adjective-eng
"konkurentski"-adjective-hbs "rival"-adjective-eng
"konstruktivan"-adjective-hbs "constructive"-adjective-eng
"konstruktivan"-adjective-hbs "meaningful"-adjective-eng
"konsultantski"-adjective-hbs "consultant"-adjective-eng
"kontejnerski"-adjective-hbs "container"-adjective-eng
"kontinuiran"-adjective-hbs "continuous"-adjective-eng
