"3MA"-properNoun-fra "3MA"-properNoun-spa
"Vesoul"-properNoun-fra "Vesoul"-properNoun-spa
"Vespasien"-properNoun-fra "Vespasiano"-properNoun-spa
"Vespuce"-properNoun-fra "Vespucio"-properNoun-spa
"vestibule"-noun-fra "vestíbulo"-noun-spa
"vestige"-noun-fra "vestigio"-noun-spa
"Vesuve"-properNoun-fra "Vesubio"-properNoun-spa
"Vetel"-properNoun-fra "Vetel"-properNoun-spa
"vêtement"-noun-fra "indumentaria"-noun-spa
"vêtement"-noun-fra "ropa"-noun-spa
"vêtement"-noun-fra "ropa"-noun-spa
"vêtement"-noun-fra "ropa"-noun-spa
"vétéran"-noun-fra "veterano"-noun-spa
"vétérinaire"-adjective-fra "veterinario"-adjective-spa
"vétérinaire"-noun-fra "veterinario"-noun-spa
"vétérinaire"-adjective-fra "veterinario"-adjective-spa
"vétérinaire"-adjective-fra "veterinario"-adjective-spa
"vétérinaire"-noun-fra "veterinario"-noun-spa
"vétérinaire"-noun-fra "veterinario"-noun-spa
"vêtir"-verb-fra "vestir"-verb-spa
"veto"-noun-fra "veto"-noun-spa
"veuf"-adjective-fra "viudo"-adjective-spa
"veuf"-noun-fra "viudo"-noun-spa
"veuvage"-noun-fra "viudez"-noun-spa
"vexation"-noun-fra "vejación"-noun-spa
"via"-preposition-fra "vía"-preposition-spa
"VI"-numeral-fra "VI"-numeral-spa
"Vía de las dos Castillas"-properNoun-fra "Vía de las dos Castillas"-properNoun-spa
"viabilisation"-noun-fra "viabilización"-noun-spa
"viabilité"-noun-fra "viabilidad"-noun-spa
"viable"-adjective-fra "viable"-adjective-spa
"viaduc"-noun-fra "viaducto"-noun-spa
"viager"-adjective-fra "vitalicio"-adjective-spa
"Viana"-properNoun-fra "Viana"-properNoun-spa
"viande"-noun-fra "carne"-noun-spa
"Viatcheslav Mikhaïlovitch Skriabine"-properNoun-fra "Viacheslav Mijáilovich Skriabin"-properNoun-spa
"vibrant"-adjective-fra "vibrante"-adjective-spa
"vibrant"-adjective-fra "vibrante"-adjective-spa
"vibrant"-adjective-fra "vibrante"-adjective-spa
"vibration"-noun-fra "vibración"-noun-spa
"vibrer"-verb-fra "vibrar"-verb-spa
"vicaire"-noun-fra "vicario"-noun-spa
"vice"-adjective-fra "vice"-adjective-spa
"vice"-noun-fra "vicio"-noun-spa
"vice versa"-adverb-fra "viceversa"-adverb-spa
"vice-conseiller"-noun-fra "viceconsejero"-noun-spa
"vicedoyen"-noun-fra "vicedecano"-noun-spa
"Vicens"-properNoun-fra "Vicens"-properNoun-spa
"Vicenta"-properNoun-fra "Vicenta"-properNoun-spa
"Vicent"-properNoun-fra "Vicent"-properNoun-spa
"Vicente"-properNoun-fra "Vicente"-properNoun-spa
"Vicente Álvarez Areces"-properNoun-fra "Vicente Álvarez Areces"-properNoun-spa
"vice-président"-noun-fra "vicepresidente"-noun-spa
"vice-président du pays basque"-noun-fra "vicelehendakari"-noun-spa
"vice-recteur"-noun-fra "vicerrector"-noun-spa
"Vich"-properNoun-fra "Vic"-properNoun-spa
"Vich"-properNoun-fra "Vich"-properNoun-spa
"Vichy"-properNoun-fra "Vichy"-properNoun-spa
"vicissitude"-noun-fra "vicisitud"-noun-spa
"vicomte"-noun-fra "vizconde"-noun-spa
"vicomtesse"-noun-fra "vizcondesa"-noun-spa
"victime"-noun-fra "víctima"-noun-spa
"victimisation"-noun-fra "victimización"-noun-spa
"victoire"-noun-fra "victoria"-noun-spa
"victoire"-noun-fra "victoria"-noun-spa
"victoire au forceps"-noun-fra "victoria forzada"-noun-spa
"Victor"-properNoun-fra "Victor"-properNoun-spa
"Víctor"-properNoun-fra "Víctor"-properNoun-spa
"Victor Hugo"-properNoun-fra "Victor Hugo"-properNoun-spa
"Victoria"-properNoun-fra "Victoria"-properNoun-spa
"Victoria"-properNoun-fra "Victoria"-properNoun-spa
"Vidal"-properNoun-fra "Vidal"-properNoun-spa
"Vidberg"-properNoun-fra "Vidberg"-properNoun-spa
"vide"-noun-fra "vacío"-noun-spa
"vide"-adjective-fra "vacío"-adjective-spa
"vide"-adjective-fra "vacío"-adjective-spa
"vide"-adjective-fra "vacío"-adjective-spa
"vidéo"-noun-fra "vídeo"-noun-spa
"vidéo"-noun-fra "vídeo"-noun-spa
"vidéoclip"-noun-fra "videoclip"-noun-spa
"vidéoclub"-noun-fra "videoclub"-noun-spa
"vider"-verb-fra "vaciar"-verb-spa
"vider"-verb-fra "despejar"-verb-spa
"Vidorreta"-properNoun-fra "Vidorreta"-properNoun-spa
"vie"-noun-fra "vida"-noun-spa
"vieil"-adjective-fra "viejo"-adjective-spa
"vieillard"-noun-fra "anciano"-noun-spa
"vieillard"-noun-fra "anciano"-noun-spa
"Vieille-Castille"-properNoun-fra "Castilla La Vieja"-properNoun-spa
"vieillesse"-noun-fra "vejez"-noun-spa
"vieillir"-verb-fra "envejecer"-verb-spa
"vieillissement"-noun-fra "envejecimiento"-noun-spa
"VIème"-adjective-fra "VI"-adjective-spa
"Vienne"-properNoun-fra "Viena"-properNoun-spa
"Vienne"-properNoun-fra "Viena"-properNoun-spa
"Vienne"-properNoun-fra "Vienne"-properNoun-spa
"Vientiane"-properNoun-fra "Vientiane"-properNoun-spa
"Vierge"-properNoun-fra "Virgo"-properNoun-spa
"vierge"-adjective-fra "virgen"-adjective-spa
"vierge"-noun-fra "virgen"-noun-spa
"vierge"-noun-fra "virgo"-noun-spa
"Viêtnam"-properNoun-fra "Vietnam"-properNoun-spa
"vietnamien"-adjective-fra "vietnamita"-adjective-spa
"vietnamien"-adjective-fra "vietnamita"-adjective-spa
"vietnamien"-adjective-fra "vietnamita"-adjective-spa
"vieux"-adjective-fra "viejo"-adjective-spa
"vieux"-noun-fra "viejo"-noun-spa
"vieux"-adjective-fra "viejo"-adjective-spa
"vieux"-noun-fra "viejo"-noun-spa
"vieux"-adjective-fra "viejo"-adjective-spa
"vieux"-adjective-fra "viejo"-adjective-spa
"vieux"-noun-fra "viejo"-noun-spa
"vieux"-noun-fra "viejo"-noun-spa
"vif"-adjective-fra "vivo"-adjective-spa
"vigile"-noun-fra "vigilante"-noun-spa
"vigne"-noun-fra "viña"-noun-spa
"vignette"-noun-fra "viñeta"-noun-spa
"vignoble"-noun-fra "viñedo"-noun-spa
"Vigo"-properNoun-fra "Vigo"-properNoun-spa
"Vigo"-properNoun-fra "Vigo"-properNoun-spa
"vigueur"-noun-fra "vigor"-noun-spa
"vigueur"-noun-fra "vigencia"-noun-spa
"VII"-numeral-fra "VII"-numeral-spa
"VIIème"-adjective-fra "VII"-adjective-spa
"VIII"-numeral-fra "VIII"-numeral-spa
"VIIIème"-adjective-fra "VIII"-adjective-spa
"Viktor"-properNoun-fra "Viktor"-properNoun-spa
"Viktor Iouchtchenko"-properNoun-fra "Viktor Yushchenko"-properNoun-spa
"Vila"-properNoun-fra "Vila"-properNoun-spa
"Viladecans"-properNoun-fra "Viladecans"-properNoun-spa
"Vilafranca"-properNoun-fra "Vilafranca"-properNoun-spa
"Vilafranca"-properNoun-fra "Villafranca del Cid"-properNoun-spa
"Vilagarcía de Arousa"-properNoun-fra "Vilagarcía de Arousa"-properNoun-spa
"Vilanova"-properNoun-fra "Vilanova"-properNoun-spa
"Vilar"-properNoun-fra "Vilar"-properNoun-spa
"Vila-real"-properNoun-fra "Vila-real"-properNoun-spa
"Vila-real"-properNoun-fra "Villarreal"-properNoun-spa
"Vilariño"-properNoun-fra "Vilariño"-properNoun-spa
"villa"-noun-fra "villa"-noun-spa
"Villabona"-properNoun-fra "Villabona"-properNoun-spa
"Villafranca"-properNoun-fra "Villafranca"-properNoun-spa
"village"-noun-fra "pueblo"-noun-spa
"villageois"-noun-fra "aldeano"-noun-spa
"villageois"-noun-fra "aldeano"-noun-spa
"villageois"-noun-fra "aldeano"-noun-spa
"villageois"-noun-fra "aldeano"-noun-spa
"Villalba"-properNoun-fra "Villalba"-properNoun-spa
"Villalobos"-properNoun-fra "Villalobos"-properNoun-spa
"Villalonga"-properNoun-fra "Villalonga"-properNoun-spa
"Villalonga"-properNoun-fra "Vilallonga"-properNoun-spa
"Villanueva"-properNoun-fra "Villanueva"-properNoun-spa
"Villar"-properNoun-fra "Villar"-properNoun-spa
"Villareal"-properNoun-fra "Villareal"-properNoun-spa
"Villaverde"-properNoun-fra "Villaverde"-properNoun-spa
"ville"-noun-fra "ciudad"-noun-spa
"ville"-noun-fra "urbe"-noun-spa
"Villena"-properNoun-fra "Villena"-properNoun-spa
"Villepin"-properNoun-fra "Villepin"-properNoun-spa
"villepiniste"-noun-fra "villepinista"-noun-spa
"Villepinte"-properNoun-fra "Villepinte"-properNoun-spa
"Villette"-properNoun-fra "Villette"-properNoun-spa
"Villiers"-properNoun-fra "Villiers"-properNoun-spa
"Villiers-le-Bel"-properNoun-fra "Villiers-le-Bel"-properNoun-spa
"Vilnious"-properNoun-fra "Vilnius"-properNoun-spa
"Vilnious"-properNoun-fra "Vilna"-properNoun-spa
"Vilnius"-properNoun-fra "Vilna"-properNoun-spa
"vin"-noun-fra "vino"-noun-spa
"vinaigre"-noun-fra "vinagre"-noun-spa
"Vinaroz"-properNoun-fra "Vinaròs"-properNoun-spa
"Vinaroz"-properNoun-fra "Vinaroz"-properNoun-spa
"vin rouge"-noun-fra "vino tinto"-noun-spa
"Vincent"-properNoun-fra "Vincent"-properNoun-spa
"Vincenzo"-properNoun-fra "Vincenzo"-properNoun-spa
"vingt"-numeral-fra "veinte"-numeral-spa
"vingtaine"-noun-fra "veintena"-noun-spa
"vingt et un"-determiner-fra "veintiuno"-determiner-spa
"vingt et un"-numeral-fra "veintiuno"-numeral-spa
"vingt-cinq"-numeral-fra "veinticinco"-numeral-spa
"vingt-deux"-numeral-fra "veintidós"-numeral-spa
"vingt-huit"-numeral-fra "veintiocho"-numeral-spa
"vingtième"-adjective-fra "vigésimo"-adjective-spa
"vingtième"-adjective-fra "vigésimo"-adjective-spa
"vingtième"-adjective-fra "vigésimo"-adjective-spa
"vingt-neuf"-numeral-fra "veintinueve"-numeral-spa
"vingt-quatre"-numeral-fra "veinticuatro"-numeral-spa
"vingt-sept"-numeral-fra "veintisiete"-numeral-spa
"vingt-six"-numeral-fra "veintiséis"-numeral-spa
"vingt-trois"-numeral-fra "veintitrés"-numeral-spa
"vinyle"-noun-fra "vinil"-noun-spa
"violateur"-noun-fra "violador"-noun-spa
"violation"-noun-fra "violación"-noun-spa
"violation"-noun-fra "vulneración"-noun-spa
"violemment"-adverb-fra "violentamente"-adverb-spa
"violence"-noun-fra "violencia"-noun-spa
"violence de rue"-noun-fra "violencia callejera"-noun-spa
"violent"-adjective-fra "violento"-adjective-spa
"violer"-verb-fra "violar"-verb-spa
"Violeta"-properNoun-fra "Violeta"-properNoun-spa
"violon"-noun-fra "violín"-noun-spa
"violoncelliste"-noun-fra "violonchelista"-noun-spa
"viral"-adjective-fra "viral"-adjective-spa
"viral"-adjective-fra "viral"-adjective-spa
"viral"-adjective-fra "viral"-adjective-spa
"virement"-noun-fra "giro"-noun-spa
"virement"-noun-fra "transferencia"-noun-spa
"virement"-noun-fra "trasferencia"-noun-spa
"virement bancaire"-noun-fra "transferencia bancaria"-noun-spa
"virement ordinaire"-noun-fra "giro ordinario"-noun-spa
"virement permanent"-noun-fra "transferencia permanente"-noun-spa
"virement de bord"-noun-fra "ciaboga"-noun-spa
"virement en pesetas"-noun-fra "transferencia en pesetas"-noun-spa
"virevoltant"-adjective-fra "revoltoso"-adjective-spa
"Virgile"-properNoun-fra "Virgilio"-properNoun-spa
"Virginia"-properNoun-fra "Virginia"-properNoun-spa
"Virginie"-properNoun-fra "Virginie"-properNoun-spa
"virginité"-noun-fra "virginidad"-noun-spa
"virgule"-noun-fra "coma"-noun-spa
"Viriathe"-properNoun-fra "Viriato"-properNoun-spa
"virilité"-noun-fra "virilidad"-noun-spa
"virtualité"-noun-fra "virtualidad"-noun-spa
"virtuel"-adjective-fra "virtual"-adjective-spa
"virtuel"-adjective-fra "virtual"-adjective-spa
"virtuel"-adjective-fra "virtual"-adjective-spa
"virtuellement"-adverb-fra "virtualmente"-adverb-spa
"virtuose"-adjective-fra "virtuoso"-adjective-spa
"virtuose"-adjective-fra "virtuoso"-adjective-spa
"virtuose"-adjective-fra "virtuoso"-adjective-spa
"virtuosité"-noun-fra "virtuosidad"-noun-spa
"virtuosité"-noun-fra "virtuosismo"-noun-spa
"virulence"-noun-fra "virulencia"-noun-spa
"virus"-noun-fra "virus"-noun-spa
"visa"-noun-fra "visa"-noun-spa
"visa"-noun-fra "visado"-noun-spa
"visage"-noun-fra "cara"-noun-spa
"visage"-noun-fra "rostro"-noun-spa
"viscéral"-adjective-fra "visceral"-adjective-spa
"viscéral"-adjective-fra "visceral"-adjective-spa
"viscéral"-adjective-fra "visceral"-adjective-spa
"viser"-verb-fra "apuntar"-verb-spa
"viser"-verb-fra "asomar"-verb-spa
"viser à"-verb-fra "pretender"-verb-spa
"Visesa"-properNoun-fra "Visesa"-properNoun-spa
"visibilité"-noun-fra "visibilidad"-noun-spa
"visible"-adjective-fra "visible"-adjective-spa
"visiblement"-adverb-fra "visiblemente"-adverb-spa
"Visio"-properNoun-fra "Visio"-properNoun-spa
"vision"-noun-fra "visión"-noun-spa
"visitation"-noun-fra "visitación"-noun-spa
"visite"-noun-fra "visita"-noun-spa
"visiter"-verb-fra "visitar"-verb-spa
"visiteur"-adjective-fra "visitante"-adjective-spa
"visiteur"-adjective-fra "visitante"-adjective-spa
"visiteur"-noun-fra "visitante"-noun-spa
"visiteur"-noun-fra "visitante"-noun-spa
"visiteur"-adjective-fra "visitante"-adjective-spa
"visiteur"-noun-fra "visitante"-noun-spa
"visualisation"-noun-fra "visualización"-noun-spa
"visualiser"-verb-fra "visualizar"-verb-spa
"visuel"-adjective-fra "visual"-adjective-spa
"visuel"-adjective-fra "visual"-adjective-spa
"visuel"-adjective-fra "visual"-adjective-spa
"visuellement"-adverb-fra "visualmente"-adverb-spa
"Vital"-properNoun-fra "Vital"-properNoun-spa
"vital"-adjective-fra "vital"-adjective-spa
"vital"-adjective-fra "vital"-adjective-spa
"vital"-adjective-fra "vital"-adjective-spa
"vitalité"-noun-fra "vitalidad"-noun-spa
"vitamine"-noun-fra "vitamina"-noun-spa
"vite"-adverb-fra "rápidamente"-adverb-spa
"vitesse"-noun-fra "velocidad"-noun-spa
"Vitoria"-properNoun-fra "Vitoria"-properNoun-spa
"Vitoria-Gasteiz"-properNoun-fra "Vitoria-Gasteiz"-properNoun-spa
"Vitorica"-properNoun-fra "Vitorica"-properNoun-spa
"vitrail"-noun-fra "vidriera"-noun-spa
"vitre"-noun-fra "cristal"-noun-spa
"vitre"-noun-fra "vidrio"-noun-spa
"vitrine"-noun-fra "escaparate"-noun-spa
"vitrine"-noun-fra "vitrina"-noun-spa
"vitrocéramique"-noun-fra "vitrocerámica"-noun-spa
"Vitry-le-François"-properNoun-fra "Vitry-le-François"-properNoun-spa
"vitupération"-noun-fra "vituperación"-noun-spa
"vivacité"-noun-fra "vivacidad"-noun-spa
"vivement"-adverb-fra "vivamente"-adverb-spa
"Vivendi"-properNoun-fra "Vivendi"-properNoun-spa
"Vivó"-properNoun-fra "Vivó"-properNoun-spa
"vivre"-verb-fra "vivir"-verb-spa
"vivre ensemble"-verb-fra "convivir"-verb-spa
"Vizcaíno"-properNoun-fra "Vizcaíno"-properNoun-spa
"Vlaams Blok"-properNoun-fra "Vlaams Blok"-properNoun-spa
"Vlad Tepes"-properNoun-fra "Vlad Tepes"-properNoun-spa
"Vladimir"-properNoun-fra "Vladimir"-properNoun-spa
"Vladimir"-properNoun-fra "Vladimir"-properNoun-spa
"Vladimir Ilitch Oulianov"-properNoun-fra "Vladimir Ilich Ulianov"-properNoun-spa
"Vladimir Poutine"-properNoun-fra "Vladimir Putin"-properNoun-spa
"Vladimir Vladimirovitch"-properNoun-fra "Vladímir Vladímirovich"-properNoun-spa
"vocabulaire"-noun-fra "vocabulario"-noun-spa
"vocal"-adjective-fra "vocal"-adjective-spa
"vocal"-adjective-fra "vocal"-adjective-spa
"vocal"-adjective-fra "vocal"-adjective-spa
"vocation"-noun-fra "vocación"-noun-spa
"vocifération"-noun-fra "vociferación"-noun-spa
"Vodafone"-properNoun-fra "Vodafone"-properNoun-spa
"vodka"-noun-fra "vodka"-noun-spa
"voeu"-noun-fra "voto"-noun-spa
"Vogels"-properNoun-fra "Vogels"-properNoun-spa
"voici"-adverb-fra "aquí está"-adverb-spa
"voie"-noun-fra "vía"-noun-spa
"voie"-noun-fra "vía"-noun-spa
"voie"-noun-fra "carril"-noun-spa
"Voie lactée"-properNoun-fra "Vía Láctea"-properNoun-spa
"Voigt"-properNoun-fra "Voigt"-properNoun-spa
"voilà"-adverb-fra "ahí está"-adverb-spa
"voilà tout"-adverb-fra "eso es todo"-adverb-spa
"voile"-noun-fra "vela"-noun-spa
"voile"-noun-fra "velo"-noun-spa
"voiler"-verb-fra "velar"-verb-spa
"voilier"-noun-fra "velero"-noun-spa
"voir"-verb-fra "ver"-verb-spa
"voire"-adverb-fra "incluso"-adverb-spa
"voire même"-adverb-fra "incluso"-adverb-spa
"voir trente-six chandelles"-verb-fra "ver las estrellas"-verb-spa
"voisin"-adjective-fra "vecino"-adjective-spa
"voisin"-noun-fra "vecino"-noun-spa
"voisinage"-noun-fra "vecindario"-noun-spa
"voisinage"-noun-fra "vecindad"-noun-spa
"voiture"-noun-fra "coche"-noun-spa
"voiturer"-verb-fra "transportar"-verb-spa
"Voïvodine"-properNoun-fra "Vojvodina"-properNoun-spa
"voix"-noun-fra "voz"-noun-spa
"voix"-noun-fra "voz"-noun-spa
"voix"-noun-fra "voz"-noun-spa
"voix délibérative"-noun-fra "voz y voto"-noun-spa
"vol"-noun-fra "vuelo"-noun-spa
"vol"-noun-fra "bandada"-noun-spa
"vol"-noun-fra "robo"-noun-spa
"volant"-adjective-fra "volador"-adjective-spa
"volant"-noun-fra "volante"-noun-spa
"volant"-adjective-fra "volante"-adjective-spa
"volatilité"-noun-fra "volatilidad"-noun-spa
"volcan"-noun-fra "volcán"-noun-spa
"volcanique"-adjective-fra "volcánico"-adjective-spa
"volcanique"-adjective-fra "volcánico"-adjective-spa
"volcanique"-adjective-fra "volcánico"-adjective-spa
"voler"-verb-fra "volar"-verb-spa
"voler"-verb-fra "robar"-verb-spa
"voler"-verb-fra "robar"-verb-spa
"voler de ses propres ailes"-verb-fra "volar con sus propias alas"-verb-spa
"volet"-noun-fra "postigo"-noun-spa
"voleur"-noun-fra "ladrón"-noun-spa
"vol test"-noun-fra "vuelo de prueba"-noun-spa
"Volgograd"-properNoun-fra "Volgogrado"-properNoun-spa
"Volkswagen"-properNoun-fra "Volkswagen"-properNoun-spa
"Volkswagen"-properNoun-fra "Volkswagen"-properNoun-spa
"volley-ball"-noun-fra "voleibol"-noun-spa
"volley-ball"-noun-fra "balonvolea"-noun-spa
"Volodymir Gustov"-properNoun-fra "Volodymir Gustov"-properNoun-spa
"Volodymyr"-properNoun-fra "Volodymyr"-properNoun-spa
"volontaire"-adjective-fra "voluntario"-adjective-spa
"volontaire"-noun-fra "voluntario"-noun-spa
"volontaire"-adjective-fra "voluntario"-adjective-spa
"volontaire"-noun-fra "voluntario"-noun-spa
"volontaire"-adjective-fra "voluntario"-adjective-spa
"volontaire"-adjective-fra "voluntario"-adjective-spa
"volontaire"-noun-fra "voluntario"-noun-spa
"volontaire"-noun-fra "voluntario"-noun-spa
"volontairement"-adverb-fra "voluntariamente"-adverb-spa
"volontariat"-noun-fra "voluntariado"-noun-spa
"volonté"-noun-fra "voluntad"-noun-spa
"volontiers"-adverb-fra "con mucho gusto"-adverb-spa
"Volskwagen"-properNoun-fra "Volskwagen"-properNoun-spa
"voltage"-noun-fra "voltaje"-noun-spa
"Voltaire"-properNoun-fra "Voltaire"-properNoun-spa
"volume"-noun-fra "volumen"-noun-spa
"vomir"-verb-fra "vomitar"-verb-spa
"vomissement"-noun-fra "vómito"-noun-spa
"Vosges"-properNoun-fra "Vosgos"-properNoun-spa
"Vossloh"-properNoun-fra "Vossloh"-properNoun-spa
"Vossloh Cogifer"-properNoun-fra "Vossloh Cogifer"-properNoun-spa
"votant"-noun-fra "votante"-noun-spa
"votant"-noun-fra "votante"-noun-spa
"votant"-noun-fra "votante"-noun-spa
"votation"-noun-fra "votación"-noun-spa
"vote"-noun-fra "voto"-noun-spa
"vote blanc"-noun-fra "voto en blanco"-noun-spa
"vote contre"-noun-fra "voto en contra"-noun-spa
"vote pour"-noun-fra "voto a favor"-noun-spa
"voter"-verb-fra "votar"-verb-spa
"votre"-determiner-fra "vuestro"-determiner-spa
"votre"-determiner-fra "vuestro"-determiner-spa
"votre"-determiner-fra "vuestro"-determiner-spa
"vouer"-verb-fra "consagrar"-verb-spa
"vouloir"-verb-fra "querer"-verb-spa
"vouloir"-modal-fra "querer"-modal-spa
"vouloir sa part du gâteau"-verb-fra "querer sacar tajada"-verb-spa
"vous"-pronoun-fra "os"-pronoun-spa
"vous"-pronoun-fra "vosotros"-pronoun-spa
"vous"-pronoun-fra "Vd"-pronoun-spa
"vous"-pronoun-fra "Vd"-pronoun-spa
"vous"-pronoun-fra "vosotros"-pronoun-spa
"vous"-pronoun-fra "vosotros"-pronoun-spa
"vous"-pronoun-fra "usted"-pronoun-spa
"vous"-pronoun-fra "usted"-pronoun-spa
"voûté"-adjective-fra "abovedado"-adjective-spa
"voyage"-noun-fra "viaje"-noun-spa
"voyager"-verb-fra "viajar"-verb-spa
"voyageur"-adjective-fra "viajero"-adjective-spa
"voyageur"-noun-fra "viajero"-noun-spa
"Voynet"-properNoun-fra "Voynet"-properNoun-spa
"vrai"-adjective-fra "verdadero"-adjective-spa
"vrai"-adverb-fra "cierto"-adverb-spa
"vraiment"-adverb-fra "verdad"-adverb-spa
"vraisemblablement"-adverb-fra "posiblemente"-adverb-spa
"vraisemblance"-noun-fra "verosimilitud"-noun-spa
"VTS"-noun-fra "VTS"-noun-spa
"vu que"-subordinatingConjunction-fra "ya que"-subordinatingConjunction-spa
"vue"-noun-fra "vista"-noun-spa
"vue"-noun-fra "avistamiento"-noun-spa
"Vueling"-properNoun-fra "Vueling"-properNoun-spa
"Vuitton"-properNoun-fra "Vuitton"-properNoun-spa
"Vulcain"-properNoun-fra "Vulcano"-properNoun-spa
"vulgaire"-adjective-fra "vulgar"-adjective-spa
"vulgaire"-noun-fra "vulgaridad"-noun-spa
"vulgarisateur"-adjective-fra "divulgativo"-adjective-spa
"vulgarisation"-noun-fra "vulgarización"-noun-spa
"vulgarité"-noun-fra "vulgaridad"-noun-spa
"vulnérabilité"-noun-fra "vulerabilidad"-noun-spa
"vulnérable"-adjective-fra "vulnerable"-adjective-spa
"VW"-noun-fra "VW"-noun-spa
"w"-noun-fra "w"-noun-spa
"wagon"-noun-fra "vagón"-noun-spa
"Wake"-properNoun-fra "Wake"-properNoun-spa
"Wall Street"-properNoun-fra "Wall Street"-properNoun-spa
"Wallis et Futuna"-properNoun-fra "Wallis y Futuna"-properNoun-spa
"Wallonie"-properNoun-fra "Valonia"-properNoun-spa
"Walt"-properNoun-fra "Walt"-properNoun-spa
"Walter"-properNoun-fra "Walter"-properNoun-spa
"Wang"-properNoun-fra "Wang"-properNoun-spa
"Warhol"-properNoun-fra "Warhol"-properNoun-spa
"Warner"-properNoun-fra "Warner"-properNoun-spa
"warrant"-noun-fra "warrant"-noun-spa
"Warren"-properNoun-fra "Warren"-properNoun-spa
"Washington"-properNoun-fra "Washington"-properNoun-spa
"Waterboys"-properNoun-fra "Waterboys"-properNoun-spa
"water-polo"-noun-fra "waterpolo"-noun-spa
"watt"-noun-fra "vatio"-noun-spa
"Waveqche"-properNoun-fra "Waveqche"-properNoun-spa
"WCT"-noun-fra "WCT"-noun-spa
